carrier,node,time_operation,none
lignite,DK,10,8.034593092803097e-09
lignite,DK,11,1.2679081059100261e-08
lignite,DK,12,1.474775764417226e-08
lignite,DK,13,1.0076082922587394e-08
lignite,DK,14,1.7604338688512252e-08
lignite,EE,0,7.579604951922485e-09
lignite,EE,1,1.1280781229128988e-08
lignite,EE,2,1.53095370283734e-08
lignite,EE,3,1.8004497956194252e-08
lignite,EE,4,1.496298780213304e-08
lignite,EE,5,1.5001365882340838e-08
lignite,EE,6,1.3007321864882208e-08
lignite,EE,7,8.813031941047135e-09
lignite,EE,8,7.801318198740552e-09
lignite,EE,9,8.257148000209167e-09
lignite,EE,10,8.018080132013179e-09
lignite,EE,11,1.1729122615733026e-08
lignite,EE,12,1.462993826922958e-08
lignite,EE,13,9.876524268833949e-09
lignite,EE,14,1.748134688327134e-08
lignite,EL,0,4.666955408055806
lignite,EL,1,4.6669553558340375
lignite,EL,2,4.666955319715905
lignite,EL,3,4.666955300418095
lignite,EL,4,3.821201296097467e-08
lignite,EL,5,2.9402635532080403e-08
lignite,EL,6,1.9739948760561762e-08
lignite,EL,7,1.0709416332679097e-08
lignite,EL,8,8.803999557063474e-09
lignite,EL,9,9.237632805263618e-09
lignite,EL,10,8.773815615004044e-09
lignite,EL,11,1.4315268038776735e-08
lignite,EL,12,1.65027436825515e-08
lignite,EL,13,9.754925343306195e-09
lignite,EL,14,1.7379114391060077e-08
lignite,ES,0,0.14998890021765016
lignite,ES,1,0.14998889773468096
lignite,ES,2,0.1499889028236071
lignite,ES,3,0.14998890746164303
lignite,ES,4,0.14998890728206357
lignite,ES,5,0.1499889084052114
lignite,ES,6,0.14998888395886378
lignite,ES,7,3.109440777844979e-08
lignite,ES,8,1.6760636162289362e-08
lignite,ES,9,1.62617622450272e-08
lignite,ES,10,1.3819675579085486e-08
lignite,ES,11,2.972956019691305e-08
lignite,ES,12,3.509325173066837e-08
lignite,ES,13,1.527345697476139e-08
lignite,ES,14,2.4068896092413507e-08
lignite,FI,0,8.282241580516768e-09
lignite,FI,1,1.2668755737082168e-08
lignite,FI,2,1.643494257949797e-08
lignite,FI,3,1.9982860694943406e-08
lignite,FI,4,1.615156816962022e-08
lignite,FI,5,1.6085636174865888e-08
lignite,FI,6,1.3757103368527121e-08
lignite,FI,7,9.133825743323006e-09
lignite,FI,8,7.877987967830732e-09
lignite,FI,9,8.36226953047824e-09
lignite,FI,10,8.107062394867273e-09
lignite,FI,11,1.286115253498376e-08
lignite,FI,12,1.49842586107577e-08
lignite,FI,13,1.0065661492708438e-08
lignite,FI,14,1.7696353563825958e-08
lignite,FR,0,3.7200562571273976e-08
lignite,FR,1,4.181357547992657e-08
lignite,FR,2,4.509742685718324e-08
lignite,FR,3,4.611516800548821e-08
lignite,FR,4,4.900381642718087e-08
lignite,FR,5,5.330067230412694e-08
lignite,FR,6,6.688609316697797e-08
lignite,FR,7,4.4282512870991185e-08
lignite,FR,8,4.128393555688662e-08
lignite,FR,9,3.509823625809517e-08
lignite,FR,10,2.5082383500868603e-08
lignite,FR,11,9.165873466629772e-08
lignite,FR,12,1.1613944402719249e-07
lignite,FR,13,3.142238041135808e-08
lignite,FR,14,3.2718098098395424e-08
lignite,HR,0,2.765590460890154e-08
lignite,HR,1,3.3295487993675044e-08
lignite,HR,2,3.696845504739934e-08
lignite,HR,3,4.1369102492776363e-08
lignite,HR,4,4.084444053037225e-08
lignite,HR,5,3.9562507822229923e-08
lignite,HR,6,2.964201910818234e-08
lignite,HR,7,1.3768375499009585e-08
lignite,HR,8,1.0599100501778275e-08
lignite,HR,9,1.0857515149099442e-08
lignite,HR,10,1.0872915413042106e-08
lignite,HR,11,1.5600054095068547e-08
lignite,HR,12,2.0738367178519802e-08
lignite,HR,13,1.2075388038462812e-08
lignite,HR,14,2.03812840719554e-08
lignite,HU,0,5.186455214553872e-08
lignite,HU,1,5.708850358078743e-08
lignite,HU,2,6.100944082720042e-08
lignite,HU,3,6.618633812937124e-08
lignite,HU,4,6.604262199951173e-08
lignite,HU,5,7.616340866550414e-08
lignite,HU,6,8.161681995121927e-08
lignite,HU,7,5.473541156526616e-08
lignite,HU,8,2.8848275528181453e-08
lignite,HU,9,2.5429649876477216e-08
lignite,HU,10,1.9275306458089434e-08
lignite,HU,11,6.449103429019199e-08
lignite,HU,12,8.761076443431788e-08
lignite,HU,13,2.243821154960885e-08
lignite,HU,14,3.413934790982629e-08
lignite,IE,0,1.6432162560131774e-07
lignite,IE,1,1.6239822920191612e-07
lignite,IE,2,1.6610193413184845e-07
lignite,IE,3,1.682651257656146e-07
lignite,IE,4,1.7268118569824798e-07
lignite,IE,5,1.732872420865712e-07
lignite,IE,6,1.6922446209604791e-07
lignite,IE,7,5.0700891468928736e-08
lignite,IE,8,2.099516402587157e-08
lignite,IE,9,1.9574750964559124e-08
lignite,IE,10,1.585489481199251e-08
lignite,IE,11,3.941687916450976e-08
lignite,IE,12,4.74279336243476e-08
lignite,IE,13,1.787732933433564e-08
lignite,IE,14,2.398352710485335e-08
lignite,IT,0,1.3353787865252005e-08
lignite,IT,1,2.1736472449458716e-08
lignite,IT,2,2.4994258209680953e-08
lignite,IT,3,2.6621167282444265e-08
lignite,IT,4,2.467369400024121e-08
lignite,IT,5,2.38516455387064e-08
lignite,IT,6,1.9048919570537297e-08
lignite,IT,7,1.1012098308557694e-08
lignite,IT,8,9.056264261742012e-09
lignite,IT,9,9.485667404483434e-09
lignite,IT,10,9.03538955837204e-09
lignite,IT,11,1.495583941688129e-08
lignite,IT,12,1.8357568256734746e-08
lignite,IT,13,1.0928924955113812e-08
lignite,IT,14,1.8419309945493784e-08
lignite,LT,0,8.063816481023505e-09
lignite,LT,1,1.2566563031891579e-08
lignite,LT,2,1.6075132396336893e-08
lignite,LT,3,1.990570773914002e-08
lignite,LT,4,1.6332613602900202e-08
lignite,LT,5,1.628397490524985e-08
lignite,LT,6,1.4292464468165952e-08
lignite,LT,7,9.215123391408659e-09
lignite,LT,8,7.979395564280578e-09
lignite,LT,9,8.44991088434347e-09
lignite,LT,10,8.17861782362747e-09
lignite,LT,11,1.29693416405253e-08
lignite,LT,12,1.512671424003866e-08
lignite,LT,13,1.0346522464500525e-08
lignite,LT,14,1.806581388458091e-08
lignite,LU,0,3.173012438588365e-08
lignite,LU,1,3.66918261122884e-08
lignite,LU,2,3.937155299536688e-08
lignite,LU,3,4.0615785781916964e-08
lignite,LU,4,4.365656358301859e-08
lignite,LU,5,4.788578677180862e-08
lignite,LU,6,6.048608139023691e-08
lignite,LU,7,3.972339006786813e-08
lignite,LU,8,3.707150183587964e-08
lignite,LU,9,3.158447757240827e-08
lignite,LU,10,2.3179604452080773e-08
lignite,LU,11,8.17540291318535e-08
lignite,LU,12,1.0503467889461491e-07
lignite,LU,13,2.9002867693863403e-08
lignite,LU,14,3.165451661356079e-08
lignite,LV,0,7.284793296915275e-09
lignite,LV,1,1.118918119483176e-08
lignite,LV,2,1.4665346713296446e-08
lignite,LV,3,1.797181575203895e-08
lignite,LV,4,1.4523816002200905e-08
lignite,LV,5,1.4612825843786752e-08
lignite,LV,6,1.2909500666305442e-08
lignite,LV,7,8.833525941845553e-09
lignite,LV,8,7.832649075064062e-09
lignite,LV,9,8.311622741852857e-09
lignite,LV,10,7.874682123936864e-09
lignite,LV,11,1.1450560208659666e-08
lignite,LV,12,1.4444959602594687e-08
lignite,LV,13,9.947386655891238e-09
lignite,LV,14,1.7501678516603806e-08
lignite,NL,0,2.8148839739834967e-08
lignite,NL,1,3.192500178829766e-08
lignite,NL,2,3.312905001422755e-08
lignite,NL,3,3.481479309174061e-08
lignite,NL,4,3.700422755379921e-08
lignite,NL,5,3.55921739117994e-08
lignite,NL,6,2.6750686903870276e-08
lignite,NL,7,1.3143821791769334e-08
lignite,NL,8,1.0233387578709616e-08
lignite,NL,9,1.0583831074735667e-08
lignite,NL,10,9.871759212483553e-09
lignite,NL,11,1.7046518657474917e-08
lignite,NL,12,2.5039025779419152e-08
lignite,NL,13,1.198407039823414e-08
lignite,NL,14,2.0116539526193413e-08
lignite,NO,0,8.307399817165769e-09
lignite,NO,1,1.3007291118757788e-08
lignite,NO,2,1.6897976972334967e-08
lignite,NO,3,2.051739218021419e-08
lignite,NO,4,1.66513115702296e-08
lignite,NO,5,1.656633615184979e-08
lignite,NO,6,1.4245529148606457e-08
lignite,NO,7,9.298795717381333e-09
lignite,NO,8,7.993644890084812e-09
lignite,NO,9,8.488215864413734e-09
lignite,NO,10,8.221534259608823e-09
lignite,NO,11,1.3074255244691044e-08
lignite,NO,12,1.519246709237588e-08
lignite,NO,13,1.0211911859723397e-08
lignite,NO,14,1.785318067687942e-08
lignite,PL,0,12.700580121236387
lignite,PL,1,12.700580110958764
lignite,PL,2,1.093763602891937
lignite,PL,3,1.0937635901089064
lignite,PL,4,1.0937631145624527
lignite,PL,5,1.1693716974430277e-07
lignite,PL,6,3.553357327225377e-08
lignite,PL,7,1.3694715150249118e-08
lignite,PL,8,1.0483745135221305e-08
lignite,PL,9,1.0787561838836594e-08
lignite,PL,10,1.0451875235969588e-08
lignite,PL,11,1.619332600593773e-08
lignite,PL,12,2.023703061379356e-08
lignite,PL,13,1.1756608670906559e-08
lignite,PL,14,2.028261705872136e-08
lignite,PT,0,1.3129947594801772e-06
lignite,PT,1,1.3108191951524059e-06
lignite,PT,2,1.315795332646754e-06
lignite,PT,3,1.3203107513692755e-06
lignite,PT,4,1.3204992569657166e-06
lignite,PT,5,1.3214220471173014e-06
lignite,PT,6,1.3085244434427455e-06
lignite,PT,7,4.291793914933331e-08
lignite,PT,8,1.9245869660404636e-08
lignite,PT,9,1.8140490353692037e-08
lignite,PT,10,1.507766985904251e-08
lignite,PT,11,3.5878010438146806e-08
lignite,PT,12,4.3363671738913924e-08
lignite,PT,13,1.6518575333684385e-08
lignite,PT,14,2.5355982445961348e-08
lignite,RO,0,3.0394629670883933
lignite,RO,1,3.0394629652094336
lignite,RO,2,3.03946296312097
lignite,RO,3,3.039462967823712
lignite,RO,4,3.0394629573078213
lignite,RO,5,0.6172611274914862
lignite,RO,6,0.6172611249319615
lignite,RO,7,0.6172606468790662
lignite,RO,8,5.4639081542003704e-08
lignite,RO,9,4.634639788951092e-08
lignite,RO,10,3.73643138703607e-08
lignite,RO,11,0.4786576748999142
lignite,RO,12,0.5076539429878619
lignite,RO,13,3.6613656693330444e-08
lignite,RO,14,5.017997434458655e-08
lignite,SE,0,8.370286779591388e-09
lignite,SE,1,1.299287742000428e-08
lignite,SE,2,1.681651300171873e-08
lignite,SE,3,2.0640386729351754e-08
lignite,SE,4,1.677566043602513e-08
lignite,SE,5,1.668815929255725e-08
lignite,SE,6,1.4231298896055438e-08
lignite,SE,7,9.326760549699922e-09
lignite,SE,8,8.010486891153057e-09
lignite,SE,9,8.487844796367719e-09
lignite,SE,10,8.219246808697314e-09
lignite,SE,11,1.309039467168437e-08
lignite,SE,12,1.5234893083722797e-08
lignite,SE,13,1.0201651680973515e-08
lignite,SE,14,1.7865274106116462e-08
lignite,SI,0,1.5021304425386405e-08
lignite,SI,1,2.2250327894227094e-08
lignite,SI,2,2.540419980161051e-08
lignite,SI,3,2.718912297401615e-08
lignite,SI,4,2.6946064472595024e-08
lignite,SI,5,2.6269208977921344e-08
lignite,SI,6,2.070420976292736e-08
lignite,SI,7,1.1604126307447969e-08
lignite,SI,8,9.439441572063417e-09
lignite,SI,9,1.003161069363604e-08
lignite,SI,10,1.0774964162307825e-08
lignite,SI,11,1.5405781699668463e-08
lignite,SI,12,2.043876055580923e-08
lignite,SI,13,1.2014102836075617e-08
lignite,SI,14,2.0329684753085783e-08
lignite,SK,0,3.646009928643324e-08
lignite,SK,1,4.1105777079710687e-08
lignite,SK,2,4.603317337989667e-08
lignite,SK,3,4.748519825684352e-08
lignite,SK,4,5.2227136524955074e-08
lignite,SK,5,5.727323855493967e-08
lignite,SK,6,6.762613507616028e-08
lignite,SK,7,4.6979861899858825e-08
lignite,SK,8,2.8059782429850415e-08
lignite,SK,9,2.5136393363862038e-08
lignite,SK,10,1.925034878545633e-08
lignite,SK,11,6.349600171725873e-08
lignite,SK,12,8.615066774196834e-08
lignite,SK,13,2.2058915005395188e-08
lignite,SK,14,3.0212563180433433e-08
lignite,UK,0,9.502896145024355e-09
lignite,UK,1,1.4428893156172251e-08
lignite,UK,2,1.8832146991630276e-08
lignite,UK,3,2.301491733739006e-08
lignite,UK,4,1.8105197733663198e-08
lignite,UK,5,1.7890215376914083e-08
lignite,UK,6,1.5048653121753833e-08
lignite,UK,7,9.624294049569498e-09
lignite,UK,8,8.198387184702348e-09
lignite,UK,9,8.676638299096642e-09
lignite,UK,10,8.371315895453042e-09
lignite,UK,11,1.3410347514353804e-08
lignite,UK,12,1.562152798817855e-08
lignite,UK,13,1.0353593888722662e-08
lignite,UK,14,1.806545523220196e-08
lng,AT,0,0.0
lng,AT,1,0.0
lng,AT,2,0.0
lng,AT,3,0.0
lng,AT,4,0.0
lng,AT,5,0.0
lng,AT,6,0.0
lng,AT,7,0.0
lng,AT,8,0.0
lng,AT,9,0.0
lng,AT,10,0.0
lng,AT,11,0.0
lng,AT,12,0.0
lng,AT,13,0.0
lng,AT,14,0.0
lng,BE,0,1.2603975007160068e-07
lng,BE,1,2.996050809263229e-07
lng,BE,2,3.126660609877918e-07
lng,BE,3,3.050559792352575e-07
lng,BE,4,2.8794420595946845e-07
lng,BE,5,1.6779679059516872e-07
lng,BE,6,3.125074766833374e-07
lng,BE,7,1.1280097337918092e-07
lng,BE,8,1.4765541591355423e-07
lng,BE,9,1.0168586626382143e-07
lng,BE,10,1.2549018823849853e-07
lng,BE,11,1.2595779515778545e-07
lng,BE,12,1.3418249239073864e-07
lng,BE,13,2.0729059722474703e-07
lng,BE,14,3.8951755050580235e-07
lng,BG,0,0.0
lng,BG,1,0.0
lng,BG,2,0.0
lng,BG,3,0.0
lng,BG,4,0.0
lng,BG,5,0.0
lng,BG,6,0.0
lng,BG,7,0.0
lng,BG,8,0.0
lng,BG,9,0.0
lng,BG,10,0.0
lng,BG,11,0.0
lng,BG,12,0.0
lng,BG,13,0.0
lng,BG,14,0.0
lng,CH,0,0.0
lng,CH,1,0.0
lng,CH,2,0.0
lng,CH,3,0.0
lng,CH,4,0.0
lng,CH,5,0.0
lng,CH,6,0.0
lng,CH,7,0.0
lng,CH,8,0.0
lng,CH,9,0.0
lng,CH,10,0.0
lng,CH,11,0.0
lng,CH,12,0.0
lng,CH,13,0.0
lng,CH,14,0.0
lng,CZ,0,0.0
lng,CZ,1,0.0
lng,CZ,2,0.0
lng,CZ,3,0.0
lng,CZ,4,0.0
lng,CZ,5,0.0
lng,CZ,6,0.0
lng,CZ,7,0.0
lng,CZ,8,0.0
lng,CZ,9,0.0
lng,CZ,10,0.0
lng,CZ,11,0.0
lng,CZ,12,0.0
lng,CZ,13,0.0
lng,CZ,14,0.0
lng,DE,0,4.672448338656059e-07
lng,DE,1,1.1304411468871448e-06
lng,DE,2,5.519752621626078e-07
lng,DE,3,5.10355925455359e-07
lng,DE,4,4.789553229702604e-07
lng,DE,5,2.293598951945569e-07
lng,DE,6,6.052054374695663e-07
lng,DE,7,1.2882828496659677e-07
lng,DE,8,1.3050712176243395e-07
lng,DE,9,1.4822900701442322e-07
lng,DE,10,1.82920487857978e-07
lng,DE,11,1.5595901510468605e-07
lng,DE,12,1.6530234479208694e-07
lng,DE,13,2.670083299948783e-07
lng,DE,14,7.483219720135422e-07
lng,DK,0,0.0
lng,DK,1,0.0
lng,DK,2,0.0
lng,DK,3,0.0
lng,DK,4,0.0
lng,DK,5,0.0
lng,DK,6,0.0
lng,DK,7,0.0
lng,DK,8,0.0
lng,DK,9,0.0
lng,DK,10,0.0
lng,DK,11,0.0
lng,DK,12,0.0
lng,DK,13,0.0
lng,DK,14,0.0
lng,EE,0,1.3817395323570208e-07
lng,EE,1,3.691801920261118e-07
lng,EE,2,3.475494038344397e-07
lng,EE,3,3.685254876939016e-07
lng,EE,4,3.4761569452967425e-07
lng,EE,5,3.670471671458656e-07
lng,EE,6,3.763564267887982e-07
lng,EE,7,3.49340637322243e-07
lng,EE,8,2.546385594016378e-07
lng,EE,9,2.913696649911861e-07
lng,EE,10,2.729061668247682e-07
lng,EE,11,1.977904087042692e-07
lng,EE,12,1.8978355124348599e-07
lng,EE,13,2.3561591605168401e-07
lng,EE,14,5.945174917400181e-07
lng,EL,0,6.801858502826272e-08
lng,EL,1,1.6392752599612613e-07
lng,EL,2,1.465921066048602e-07
lng,EL,3,1.544602755299091e-07
lng,EL,4,1.466261500990056e-07
lng,EL,5,1.0119759763279642e-07
lng,EL,6,2.0553547911386194e-07
lng,EL,7,6.75486835987235e-08
lng,EL,8,5.8234643449811414e-08
lng,EL,9,5.382409375016286e-08
lng,EL,10,6.055698426136541e-08
lng,EL,11,6.732008105394247e-08
lng,EL,12,7.213190789198297e-08
lng,EL,13,8.53479413603325e-08
lng,EL,14,1.671800759597968e-07
lng,ES,0,20.965514092096218
lng,ES,1,22.883203270784424
lng,ES,2,21.513893316883436
lng,ES,3,23.55057320613601
lng,ES,4,25.221121913379296
lng,ES,5,27.459260340779117
lng,ES,6,4.954006397614492
lng,ES,7,4.78554577305213
lng,ES,8,3.9461118941535758
lng,ES,9,6.85598653747235e-07
lng,ES,10,1.2194792569422675e-06
lng,ES,11,7.765948970242956e-07
lng,ES,12,8.682683469831454e-07
lng,ES,13,1.023937024925911
lng,ES,14,2.3127264222185353
lng,FI,0,4.871696413983863e-08
lng,FI,1,1.239510242623139e-07
lng,FI,2,1.2622084657380998e-07
lng,FI,3,1.3400978989437007e-07
lng,FI,4,1.2648138321128786e-07
lng,FI,5,1.328305112319654e-07
lng,FI,6,1.359492550193678e-07
lng,FI,7,8.710995494201965e-08
lng,FI,8,7.624628239850246e-08
lng,FI,9,8.300093522837285e-08
lng,FI,10,8.942422826710402e-08
lng,FI,11,9.23515776067272e-08
lng,FI,12,9.811793002459547e-08
lng,FI,13,1.09558592530375e-07
lng,FI,14,2.41975165751179e-07
lng,FR,0,21.644680435092198
lng,FR,1,23.964703943570075
lng,FR,2,8.915105148426111
lng,FR,3,3.1715791930268487
lng,FR,4,3.203725233821223
lng,FR,5,3.784698962921794e-07
lng,FR,6,4.331693380724162
lng,FR,7,1.886795682840846e-07
lng,FR,8,3.137092479969272e-07
lng,FR,9,1.4802013134232444e-07
lng,FR,10,2.0208358020847467e-07
lng,FR,11,1.8452985051988387e-07
lng,FR,12,2.0157142293733835e-07
lng,FR,13,5.040907955820886e-07
lng,FR,14,8.402084446603766e-07
lng,HR,0,2.1885667992292506
lng,HR,1,2.2718316922583037
lng,HR,2,2.297727309308933
lng,HR,3,2.2662537101559104
lng,HR,4,2.234780252307627
lng,HR,5,0.8193978507990493
lng,HR,6,2.2342427596033283
lng,HR,7,6.728354379592784e-07
lng,HR,8,1.97772796523638e-07
lng,HR,9,1.4073244189900856e-07
lng,HR,10,1.5711770488875393e-07
lng,HR,11,1.4045296151556734e-07
lng,HR,12,1.5111319777556635e-07
lng,HR,13,2.1489737252282523e-07
lng,HR,14,4.731984362860527e-07
lng,HU,0,0.0
lng,HU,1,0.0
lng,HU,2,0.0
lng,HU,3,0.0
lng,HU,4,0.0
lng,HU,5,0.0
lng,HU,6,0.0
lng,HU,7,0.0
lng,HU,8,0.0
lng,HU,9,0.0
lng,HU,10,0.0
lng,HU,11,0.0
lng,HU,12,0.0
lng,HU,13,0.0
lng,HU,14,0.0
lng,IE,0,0.0
lng,IE,1,0.0
lng,IE,2,0.0
lng,IE,3,0.0
lng,IE,4,0.0
lng,IE,5,0.0
lng,IE,6,0.0
lng,IE,7,0.0
lng,IE,8,0.0
lng,IE,9,0.0
lng,IE,10,0.0
lng,IE,11,0.0
lng,IE,12,0.0
lng,IE,13,0.0
lng,IE,14,0.0
lng,IT,0,16.58383266927105
lng,IT,1,17.21477188859476
lng,IT,2,13.389873235153212
lng,IT,3,11.376859816817992
lng,IT,4,3.051405800542789
lng,IT,5,2.1622155047576123e-07
lng,IT,6,4.729294273175368e-07
lng,IT,7,1.2531942961758224e-07
lng,IT,8,9.50724280068543e-08
lng,IT,9,7.454764881391845e-08
lng,IT,10,8.791407224941778e-08
lng,IT,11,9.728812916595143e-08
lng,IT,12,1.0318000951607267e-07
lng,IT,13,1.4624932735650595e-07
lng,IT,14,2.5666472648509213e-07
lng,LT,0,2.8196486249524355
lng,LT,1,4.199129965564614
lng,LT,2,0.9396867232752745
lng,LT,3,0.8365386817776458
lng,LT,4,0.7682477559571544
lng,LT,5,0.6878873741146883
lng,LT,6,0.5511295395641805
lng,LT,7,4.278226366568863e-05
lng,LT,8,1.0345208802649777e-06
lng,LT,9,3.25742996649413e-07
lng,LT,10,3.8052094140581274e-07
lng,LT,11,2.5217680480890627e-07
lng,LT,12,2.396882796702677e-07
lng,LT,13,3.6488309356181024e-07
lng,LT,14,1.1041020727492928e-06
lng,LU,0,0.0
lng,LU,1,0.0
lng,LU,2,0.0
lng,LU,3,0.0
lng,LU,4,0.0
lng,LU,5,0.0
lng,LU,6,0.0
lng,LU,7,0.0
lng,LU,8,0.0
lng,LU,9,0.0
lng,LU,10,0.0
lng,LU,11,0.0
lng,LU,12,0.0
lng,LU,13,0.0
lng,LU,14,0.0
lng,LV,0,0.0
lng,LV,1,0.0
lng,LV,2,0.0
lng,LV,3,0.0
lng,LV,4,0.0
lng,LV,5,0.0
lng,LV,6,0.0
lng,LV,7,0.0
lng,LV,8,0.0
lng,LV,9,0.0
lng,LV,10,0.0
lng,LV,11,0.0
lng,LV,12,0.0
lng,LV,13,0.0
lng,LV,14,0.0
lng,NL,0,1.150248631646107e-07
lng,NL,1,2.786089269942928e-07
lng,NL,2,2.2588467755328566e-07
lng,NL,3,2.2406175225531538e-07
lng,NL,4,2.1164715514297765e-07
lng,NL,5,1.46244077716581e-07
lng,NL,6,2.4465702245324227e-07
lng,NL,7,9.847330115063495e-08
lng,NL,8,1.229195324515211e-07
lng,NL,9,9.034142714468877e-08
lng,NL,10,1.092100680584592e-07
lng,NL,11,1.1340950200807215e-07
lng,NL,12,1.212427804367405e-07
lng,NL,13,1.773952106535654e-07
lng,NL,14,3.8333437571512643e-07
lng,NO,0,0.0
lng,NO,1,0.0
lng,NO,2,0.0
lng,NO,3,0.0
lng,NO,4,0.0
lng,NO,5,0.0
lng,NO,6,0.0
lng,NO,7,0.0
lng,NO,8,0.0
lng,NO,9,0.0
lng,NO,10,0.0
lng,NO,11,0.0
lng,NO,12,0.0
lng,NO,13,0.0
lng,NO,14,0.0
lng,PL,0,5.218565125468259
lng,PL,1,5.4171077898016575
lng,PL,2,5.478855329490962
lng,PL,3,5.403807777588788
lng,PL,4,5.328760306112682
lng,PL,5,2.9478022766579497
lng,PL,6,5.3274785493643675
lng,PL,7,3.3148419642052404e-07
lng,PL,8,3.383251771064237e-07
lng,PL,9,4.1865373773935887e-07
lng,PL,10,8.186460627520297e-07
lng,PL,11,3.2660731237578244e-07
lng,PL,12,3.308085970651377e-07
lng,PL,13,2.6149257824183583e-06
lng,PL,14,5.325553634621452
lng,PT,0,6.214505245031702
lng,PT,1,6.450938865320141
lng,PT,2,6.524470773944307
lng,PT,3,6.435100786652816
lng,PT,4,6.345730830782415
lng,PT,5,6.344967601404193
lng,PT,6,2.0468118944875173
lng,PT,7,2.035243010380762
lng,PT,8,2.0259461568246113
lng,PT,9,3.514125516471386e-05
lng,PT,10,3.700857022724737e-05
lng,PT,11,3.6994215941315026e-05
lng,PT,12,3.7586820324610786e-05
lng,PT,13,2.003818616758791
lng,PT,14,2.0038199384711946
lng,RO,0,0.0
lng,RO,1,0.0
lng,RO,2,0.0
lng,RO,3,0.0
lng,RO,4,0.0
lng,RO,5,0.0
lng,RO,6,0.0
lng,RO,7,0.0
lng,RO,8,0.0
lng,RO,9,0.0
lng,RO,10,0.0
lng,RO,11,0.0
lng,RO,12,0.0
lng,RO,13,0.0
lng,RO,14,0.0
lng,SE,0,0.0
lng,SE,1,0.0
lng,SE,2,0.0
lng,SE,3,0.0
lng,SE,4,0.0
lng,SE,5,0.0
lng,SE,6,0.0
lng,SE,7,0.0
lng,SE,8,0.0
lng,SE,9,0.0
lng,SE,10,0.0
lng,SE,11,0.0
lng,SE,12,0.0
lng,SE,13,0.0
lng,SE,14,0.0
lng,SI,0,0.0
lng,SI,1,0.0
lng,SI,2,0.0
lng,SI,3,0.0
lng,SI,4,0.0
lng,SI,5,0.0
lng,SI,6,0.0
lng,SI,7,0.0
lng,SI,8,0.0
lng,SI,9,0.0
lng,SI,10,0.0
lng,SI,11,0.0
lng,SI,12,0.0
lng,SI,13,0.0
lng,SI,14,0.0
lng,SK,0,0.0
lng,SK,1,0.0
lng,SK,2,0.0
lng,SK,3,0.0
lng,SK,4,0.0
lng,SK,5,0.0
lng,SK,6,0.0
lng,SK,7,0.0
lng,SK,8,0.0
lng,SK,9,0.0
lng,SK,10,0.0
lng,SK,11,0.0
lng,SK,12,0.0
lng,SK,13,0.0
lng,SK,14,0.0
lng,UK,0,4.995750263537037e-08
lng,UK,1,1.2175879991710175e-07
lng,UK,2,1.2516599235166804e-07
lng,UK,3,1.2616121172790855e-07
lng,UK,4,1.1866783746179261e-07
lng,UK,5,9.349331402801608e-08
lng,UK,6,1.274112946222195e-07
lng,UK,7,7.067188754751627e-08
lng,UK,8,8.321639228635884e-08
lng,UK,9,6.830671629656481e-08
lng,UK,10,7.944941614229218e-08
lng,UK,11,8.69247692178831e-08
lng,UK,12,9.826814376970603e-08
lng,UK,13,1.5954264780851018e-07
lng,UK,14,2.6229579962935577e-07
uranium,AT,0,0.0
uranium,AT,1,0.0
uranium,AT,2,0.0
uranium,AT,3,0.0
uranium,AT,4,0.0
uranium,AT,5,0.0
uranium,AT,6,0.0
uranium,AT,7,0.0
uranium,AT,8,0.0
uranium,AT,9,0.0
uranium,AT,10,0.0
uranium,AT,11,0.0
uranium,AT,12,0.0
uranium,AT,13,0.0
uranium,AT,14,0.0
uranium,BE,0,14.673841194498182
uranium,BE,1,14.673841188204902
uranium,BE,2,14.673841181605978
uranium,BE,3,14.673841169232409
uranium,BE,4,2.3908282795397612e-08
uranium,BE,5,3.8658326022750914e-08
uranium,BE,6,9.518569359191814e-08
uranium,BE,7,3.1857203987175425e-07
uranium,BE,8,6.7732712867695355
uranium,BE,9,9.696452386002218
uranium,BE,10,13.857296422117955
uranium,BE,11,14.182948861407578
uranium,BE,12,14.67383954121706
uranium,BE,13,14.673840775582613
uranium,BE,14,14.67384094119844
uranium,BG,0,9.930706590520915
uranium,BG,1,9.930706585665789
uranium,BG,2,9.930706575915243
uranium,BG,3,9.54226465888311e-09
uranium,BG,4,3.256643408544844e-08
uranium,BG,5,6.158593510517796e-08
uranium,BG,6,8.4085518046213e-05
uranium,BG,7,0.05908503566903753
uranium,BG,8,2.1937515563267316
uranium,BG,9,2.607604435251911
uranium,BG,10,5.036432072447668
uranium,BG,11,5.036432448588014
uranium,BG,12,5.470409361540033
uranium,BG,13,9.930706107538285
uranium,BG,14,9.9307064293076
uranium,CH,0,7.20976211771545
uranium,CH,1,5.407321581656167
uranium,CH,2,5.407321576999557
uranium,CH,3,5.407321567193794
uranium,CH,4,5.407321585358915
uranium,CH,5,5.407321593406522
uranium,CH,6,3.012297895980151
uranium,CH,7,3.012297944573554
uranium,CH,8,1.1056690255615171
uranium,CH,9,1.2892894492670515
uranium,CH,10,2.793497998485856
uranium,CH,11,2.8561085860472235
uranium,CH,12,7.209760524531154
uranium,CH,13,7.209761743675053
uranium,CH,14,7.209761904840123
uranium,CZ,0,5.076462639506856
uranium,CZ,1,5.076462633689995
uranium,CZ,2,5.076462627642792
uranium,CZ,3,5.0764626159044814
