technology,capacity_type,location,year,none
natural_gas_pipeline,power,FR-IT,6,2.579206376156178e-07
natural_gas_pipeline,power,FR-IT,7,2.9977389788277175e-07
natural_gas_pipeline,power,FR-IT,8,3.4839962110870903e-07
natural_gas_pipeline,power,FR-IT,9,4.071980477988696e-07
natural_gas_pipeline,power,FR-IT,10,4.807866565213589e-07
natural_gas_pipeline,power,FR-IT,11,5.780306464511743e-07
natural_gas_pipeline,power,FR-IT,12,7.17907051953327e-07
natural_gas_pipeline,power,FR-IT,13,9.603978715988838e-07
natural_gas_pipeline,power,FR-IT,14,1.809417924565858e-06
natural_gas_pipeline,power,FR-LU,0,1.153685362738739e-07
natural_gas_pipeline,power,FR-LU,1,1.8690018660050824e-07
natural_gas_pipeline,power,FR-LU,2,2.4967629848907207e-07
natural_gas_pipeline,power,FR-LU,3,3.120231769904203e-07
natural_gas_pipeline,power,FR-LU,4,3.776041929890768e-07
natural_gas_pipeline,power,FR-LU,5,4.4915893304481474e-07
natural_gas_pipeline,power,FR-LU,6,5.289782307589032e-07
natural_gas_pipeline,power,FR-LU,7,6.20073737675197e-07
natural_gas_pipeline,power,FR-LU,8,7.268011517706782e-07
natural_gas_pipeline,power,FR-LU,9,8.555822914013903e-07
natural_gas_pipeline,power,FR-LU,10,1.0159712796749112e-06
natural_gas_pipeline,power,FR-LU,11,1.226358740694914e-06
natural_gas_pipeline,power,FR-LU,12,1.5260348386885322e-06
natural_gas_pipeline,power,FR-LU,13,2.0406860330094104e-06
natural_gas_pipeline,power,FR-LU,14,3.882790077268892e-06
natural_gas_pipeline,power,FR-NO,0,2.201768976399539e-08
natural_gas_pipeline,power,FR-NO,1,3.5743426619274034e-08
natural_gas_pipeline,power,FR-NO,2,4.789468778046984e-08
natural_gas_pipeline,power,FR-NO,3,6.000989316270079e-08
natural_gas_pipeline,power,FR-NO,4,7.273390567189504e-08
natural_gas_pipeline,power,FR-NO,5,8.658675969709515e-08
natural_gas_pipeline,power,FR-NO,6,1.0199435024668234e-07
natural_gas_pipeline,power,FR-NO,7,1.1952775633970518e-07
natural_gas_pipeline,power,FR-NO,8,1.39987518025653e-07
natural_gas_pipeline,power,FR-NO,9,1.6456359554708535e-07
natural_gas_pipeline,power,FR-NO,10,1.950663652964518e-07
natural_gas_pipeline,power,FR-NO,11,2.3501451447869162e-07
natural_gas_pipeline,power,FR-NO,12,2.918091997784445e-07
natural_gas_pipeline,power,FR-NO,13,3.8906450658109833e-07
natural_gas_pipeline,power,FR-NO,14,7.305359748188311e-07
natural_gas_pipeline,power,FR-UK,0,5.4467829682083263e-08
natural_gas_pipeline,power,FR-UK,1,8.867991496233736e-08
natural_gas_pipeline,power,FR-UK,2,1.1896911773568315e-07
natural_gas_pipeline,power,FR-UK,3,1.491726865807139e-07
natural_gas_pipeline,power,FR-UK,4,1.8093019359389305e-07
natural_gas_pipeline,power,FR-UK,5,2.1551748187827492e-07
natural_gas_pipeline,power,FR-UK,6,2.540196523860262e-07
natural_gas_pipeline,power,FR-UK,7,2.979284882563046e-07
natural_gas_pipeline,power,FR-UK,8,3.4930548165717884e-07
natural_gas_pipeline,power,FR-UK,9,4.111987322635607e-07
natural_gas_pipeline,power,FR-UK,10,4.884511840467203e-07
natural_gas_pipeline,power,FR-UK,11,5.90326961291612e-07
natural_gas_pipeline,power,FR-UK,12,7.366164510815156e-07
natural_gas_pipeline,power,FR-UK,13,9.895939030197583e-07
natural_gas_pipeline,power,FR-UK,14,1.875994910614129e-06
natural_gas_pipeline,power,HR-HU,0,2.1666666915040045
natural_gas_pipeline,power,HR-HU,1,2.1666667192381053
natural_gas_pipeline,power,HR-HU,2,2.1666667508297435
natural_gas_pipeline,power,HR-HU,3,2.166666787150207
natural_gas_pipeline,power,HR-HU,4,2.166666829275729
natural_gas_pipeline,power,HR-HU,5,2.166666878424869
natural_gas_pipeline,power,HR-HU,6,2.166666936303883
natural_gas_pipeline,power,HR-HU,7,2.1666670056732387
natural_gas_pipeline,power,HR-HU,8,2.1666670896952427
natural_gas_pipeline,power,HR-HU,9,2.1666671941779225
natural_gas_pipeline,power,HR-HU,10,2.166667328666661
natural_gas_pipeline,power,HR-HU,11,2.1666675107513957
natural_gas_pipeline,power,HR-HU,12,2.16666777978861
natural_gas_pipeline,power,HR-HU,13,2.166668260222737
natural_gas_pipeline,power,HR-HU,14,2.1666698498775028
natural_gas_pipeline,power,HR-SI,0,0.33333337468852686
natural_gas_pipeline,power,HR-SI,1,0.33333342119923165
natural_gas_pipeline,power,HR-SI,2,0.3333334742538227
natural_gas_pipeline,power,HR-SI,3,0.3333335353226788
natural_gas_pipeline,power,HR-SI,4,0.3333336063620806
natural_gas_pipeline,power,HR-SI,5,0.3333336898274873
natural_gas_pipeline,power,HR-SI,6,0.33333378895673627
natural_gas_pipeline,power,HR-SI,7,0.3333339084297639
natural_gas_pipeline,power,HR-SI,8,0.3333340546401001
natural_gas_pipeline,power,HR-SI,9,0.33333423828026165
natural_gas_pipeline,power,HR-SI,10,0.3333344772031039
natural_gas_pipeline,power,HR-SI,11,0.33333480425464745
natural_gas_pipeline,power,HR-SI,12,0.3333352917498227
natural_gas_pipeline,power,HR-SI,13,0.33333616224855717
natural_gas_pipeline,power,HR-SI,14,0.3333391365594011
natural_gas_pipeline,power,HU-AT,0,1.1815977693009555e-07
natural_gas_pipeline,power,HU-AT,1,1.927177525919422e-07
natural_gas_pipeline,power,HU-AT,2,2.5887178467351465e-07
natural_gas_pipeline,power,HU-AT,3,3.2507515606742615e-07
natural_gas_pipeline,power,HU-AT,4,3.9493603471093013e-07
natural_gas_pipeline,power,HU-AT,5,4.713809596141368e-07
natural_gas_pipeline,power,HU-AT,6,5.569754702372252e-07
natural_gas_pipeline,power,HU-AT,7,6.551170413299866e-07
natural_gas_pipeline,power,HU-AT,8,7.706356637267926e-07
natural_gas_pipeline,power,HU-AT,9,9.107195615337489e-07
natural_gas_pipeline,power,HU-AT,10,1.086252909831279e-06
natural_gas_pipeline,power,HU-AT,11,1.3158722518305442e-06
natural_gas_pipeline,power,HU-AT,12,1.6392829156896442e-06
natural_gas_pipeline,power,HU-AT,13,2.1949281305928495e-06
natural_gas_pipeline,power,HU-AT,14,4.186127436685498e-06
natural_gas_pipeline,power,HU-HR,0,3.2500000235631683
natural_gas_pipeline,power,HU-HR,1,3.2500000511110425
natural_gas_pipeline,power,HU-HR,2,3.250000082467101
natural_gas_pipeline,power,HU-HR,3,3.250000118528704
natural_gas_pipeline,power,HU-HR,4,3.2500001605004067
natural_gas_pipeline,power,HU-HR,5,3.2500002097959544
natural_gas_pipeline,power,HU-HR,6,3.2500002682792863
natural_gas_pipeline,power,HU-HR,7,3.250000338361336
natural_gas_pipeline,power,HU-HR,8,3.250000423435135
natural_gas_pipeline,power,HU-HR,9,3.2500005291025285
natural_gas_pipeline,power,HU-HR,10,3.250000664768261
natural_gas_pipeline,power,HU-HR,11,3.25000084823324
natural_gas_pipeline,power,HU-HR,12,3.2500011189959244
natural_gas_pipeline,power,HU-HR,13,3.250001602713983
natural_gas_pipeline,power,HU-HR,14,3.2500032052281345
natural_gas_pipeline,power,HU-RO,0,3.2083333502795917
natural_gas_pipeline,power,HU-RO,1,3.2083333702664536
natural_gas_pipeline,power,HU-RO,2,3.208333392527542
natural_gas_pipeline,power,HU-RO,3,3.208333418109695
natural_gas_pipeline,power,HU-RO,4,3.2083334478479086
natural_gas_pipeline,power,HU-RO,5,3.2083334827690067
natural_gas_pipeline,power,HU-RO,6,3.208333524222804
natural_gas_pipeline,power,HU-RO,7,3.208333574150213
natural_gas_pipeline,power,HU-RO,8,3.2083336352126444
natural_gas_pipeline,power,HU-RO,9,3.2083337116293174
natural_gas_pipeline,power,HU-RO,10,3.208333810178885
natural_gas_pipeline,power,HU-RO,11,3.2083339433445643
natural_gas_pipeline,power,HU-RO,12,3.208334139371112
natural_gas_pipeline,power,HU-RO,13,3.2083344828663845
natural_gas_pipeline,power,HU-RO,14,3.208335636881251
natural_gas_pipeline,power,HU-SI,0,1.4198885346334154e-07
natural_gas_pipeline,power,HU-SI,1,2.304646057056169e-07
natural_gas_pipeline,power,HU-SI,2,3.0840817260181546e-07
natural_gas_pipeline,power,HU-SI,3,3.8584546020715623e-07
natural_gas_pipeline,power,HU-SI,4,4.6691726045433774e-07
natural_gas_pipeline,power,HU-SI,5,5.548531949885736e-07
natural_gas_pipeline,power,HU-SI,6,6.536391442106147e-07
natural_gas_pipeline,power,HU-SI,7,7.675799526025449e-07
natural_gas_pipeline,power,HU-SI,8,9.000513828024099e-07
natural_gas_pipeline,power,HU-SI,9,1.060096089958032e-06
natural_gas_pipeline,power,HU-SI,10,1.2604007005009345e-06
natural_gas_pipeline,power,HU-SI,11,1.523701323004253e-06
natural_gas_pipeline,power,HU-SI,12,1.896910660276992e-06
natural_gas_pipeline,power,HU-SI,13,2.5430112431375385e-06
natural_gas_pipeline,power,HU-SI,14,4.8458222342669655e-06
natural_gas_pipeline,power,HU-SK,0,3.3703923081607545e-07
natural_gas_pipeline,power,HU-SK,1,5.604914138962704e-07
natural_gas_pipeline,power,HU-SK,2,7.660040651237578e-07
natural_gas_pipeline,power,HU-SK,3,9.80339546645002e-07
natural_gas_pipeline,power,HU-SK,4,1.2186862027397833e-06
natural_gas_pipeline,power,HU-SK,5,1.498651142738791e-06
natural_gas_pipeline,power,HU-SK,6,1.8450620718838737e-06
natural_gas_pipeline,power,HU-SK,7,2.306925972992973e-06
natural_gas_pipeline,power,HU-SK,8,3.0141351805692576e-06
natural_gas_pipeline,power,HU-SK,9,4.429229380632473e-06
natural_gas_pipeline,power,HU-SK,10,0.7183407448477673
natural_gas_pipeline,power,HU-SK,11,0.8220421911255524
natural_gas_pipeline,power,HU-SK,12,0.8220469015138315
natural_gas_pipeline,power,HU-SK,13,1.0888972519356297
natural_gas_pipeline,power,HU-SK,14,1.096313640746148
natural_gas_pipeline,power,IE-UK,0,2.599256290950747e-07
natural_gas_pipeline,power,IE-UK,1,6.005496604931885e-07
natural_gas_pipeline,power,IE-UK,2,0.7946643162478932
natural_gas_pipeline,power,IE-UK,3,0.8077228928878409
natural_gas_pipeline,power,IE-UK,4,0.8077229853572918
natural_gas_pipeline,power,IE-UK,5,0.807723130317105
natural_gas_pipeline,power,IE-UK,6,0.8077234278541899
natural_gas_pipeline,power,IE-UK,7,0.8077266615712717
natural_gas_pipeline,power,IE-UK,8,1.2548457112790534
natural_gas_pipeline,power,IE-UK,9,1.254868726611606
natural_gas_pipeline,power,IE-UK,10,1.254884484104955
natural_gas_pipeline,power,IE-UK,11,1.254888988893963
natural_gas_pipeline,power,IE-UK,12,1.2548982998884168
natural_gas_pipeline,power,IE-UK,13,1.4199526008522683
natural_gas_pipeline,power,IE-UK,14,1.4199594527918704
natural_gas_pipeline,power,IT-AT,0,8.083333347450251
natural_gas_pipeline,power,IT-AT,1,8.083333364247117
natural_gas_pipeline,power,IT-AT,2,8.083333383787183
natural_gas_pipeline,power,IT-AT,3,8.083333406687613
natural_gas_pipeline,power,IT-AT,4,8.083333433791134
natural_gas_pipeline,power,IT-AT,5,8.08333346615858
natural_gas_pipeline,power,IT-AT,6,8.083333505258143
natural_gas_pipeline,power,IT-AT,7,8.083333553285307
natural_gas_pipeline,power,IT-AT,8,8.083333613633972
natural_gas_pipeline,power,IT-AT,9,8.083333685106567
natural_gas_pipeline,power,IT-AT,10,8.083333776900497
natural_gas_pipeline,power,IT-AT,11,8.083333897752384
natural_gas_pipeline,power,IT-AT,12,8.083334079398913
natural_gas_pipeline,power,IT-AT,13,8.083334418065375
natural_gas_pipeline,power,IT-AT,14,8.083335924333634
natural_gas_pipeline,power,IT-CH,0,18.50000001333961
natural_gas_pipeline,power,IT-CH,1,18.50000002857398
natural_gas_pipeline,power,IT-CH,2,18.50000004606822
natural_gas_pipeline,power,IT-CH,3,18.500000066340448
natural_gas_pipeline,power,IT-CH,4,18.500000090060347
natural_gas_pipeline,power,IT-CH,5,18.500000118097255
natural_gas_pipeline,power,IT-CH,6,18.500000151592637
natural_gas_pipeline,power,IT-CH,7,18.50000019213794
natural_gas_pipeline,power,IT-CH,8,18.500000242069106
natural_gas_pipeline,power,IT-CH,9,18.500000304957776
natural_gas_pipeline,power,IT-CH,10,18.500000386768882
natural_gas_pipeline,power,IT-CH,11,18.500000498656938
natural_gas_pipeline,power,IT-CH,12,18.500000664172692
natural_gas_pipeline,power,IT-CH,13,18.50000095760196
natural_gas_pipeline,power,IT-CH,14,18.500001962342587
natural_gas_pipeline,power,IT-EL,0,5.200942623988191e-08
natural_gas_pipeline,power,IT-EL,1,8.458573595938496e-08
natural_gas_pipeline,power,IT-EL,2,1.1346300156903961e-07
natural_gas_pipeline,power,IT-EL,3,1.4229462621266015e-07
natural_gas_pipeline,power,IT-EL,4,1.7264073332474703e-07
natural_gas_pipeline,power,IT-EL,5,2.0574809653815722e-07
natural_gas_pipeline,power,IT-EL,6,2.4251531252211753e-07
natural_gas_pipeline,power,IT-EL,7,2.838944013606093e-07
natural_gas_pipeline,power,IT-EL,8,3.3233112651711295e-07
natural_gas_pipeline,power,IT-EL,9,3.9069159349225497e-07
natural_gas_pipeline,power,IT-EL,10,4.6342161651739863e-07
natural_gas_pipeline,power,IT-EL,11,5.592038852478333e-07
natural_gas_pipeline,power,IT-EL,12,6.965744970086928e-07
natural_gas_pipeline,power,IT-EL,13,9.343250659146294e-07
natural_gas_pipeline,power,IT-EL,14,1.7691619821009707e-06
natural_gas_pipeline,power,IT-FR,0,6.113977837082473e-08
natural_gas_pipeline,power,IT-FR,1,9.94130119210859e-08
natural_gas_pipeline,power,IT-FR,2,1.3406670897343933e-07
natural_gas_pipeline,power,IT-FR,3,1.6925875000394653e-07
natural_gas_pipeline,power,IT-FR,4,2.072610916368982e-07
natural_gas_pipeline,power,IT-FR,5,2.5025768913346857e-07
natural_gas_pipeline,power,IT-FR,6,2.996322157131609e-07
natural_gas_pipeline,power,IT-FR,7,3.5863127299483404e-07
natural_gas_pipeline,power,IT-FR,8,4.328732743425391e-07
natural_gas_pipeline,power,IT-FR,9,5.192047859895657e-07
natural_gas_pipeline,power,IT-FR,10,6.237596803350632e-07
natural_gas_pipeline,power,IT-FR,11,7.57437625439093e-07
natural_gas_pipeline,power,IT-FR,12,9.465781106572358e-07
natural_gas_pipeline,power,IT-FR,13,1.2745385066518748e-06
natural_gas_pipeline,power,IT-FR,14,2.4624482201327812e-06
natural_gas_pipeline,power,IT-SI,0,1.2083333560560998
natural_gas_pipeline,power,IT-SI,1,1.208333382438742
natural_gas_pipeline,power,IT-SI,2,1.2083334126389202
natural_gas_pipeline,power,IT-SI,3,1.2083334480129693
natural_gas_pipeline,power,IT-SI,4,1.20833349036898
natural_gas_pipeline,power,IT-SI,5,1.2083335424021533
natural_gas_pipeline,power,IT-SI,6,1.2083336055350886
natural_gas_pipeline,power,IT-SI,7,1.208333686279189
natural_gas_pipeline,power,IT-SI,8,1.2083337738129456
natural_gas_pipeline,power,IT-SI,9,1.2083338713719487
natural_gas_pipeline,power,IT-SI,10,1.2083339903753458
natural_gas_pipeline,power,IT-SI,11,1.2083341532026621
natural_gas_pipeline,power,IT-SI,12,1.2083343978530166
natural_gas_pipeline,power,IT-SI,13,1.2083348402821747
natural_gas_pipeline,power,IT-SI,14,1.2083366635124875
natural_gas_pipeline,power,LT-LV,0,2.8333333830207517
natural_gas_pipeline,power,LT-LV,1,2.833333439796971
natural_gas_pipeline,power,LT-LV,2,2.8333335036624225
natural_gas_pipeline,power,LT-LV,3,2.833333575445754
natural_gas_pipeline,power,LT-LV,4,2.83333365736349
natural_gas_pipeline,power,LT-LV,5,2.833333752321603
natural_gas_pipeline,power,LT-LV,6,2.8333338639942864
natural_gas_pipeline,power,LT-LV,7,2.833333997400602
natural_gas_pipeline,power,LT-LV,8,2.833334160464978
natural_gas_pipeline,power,LT-LV,9,2.8333343650211082
natural_gas_pipeline,power,LT-LV,10,2.8333346301658326
natural_gas_pipeline,power,LT-LV,11,2.833334991254937
natural_gas_pipeline,power,LT-LV,12,2.833335526807275
natural_gas_pipeline,power,LT-LV,13,2.8333364792443883
natural_gas_pipeline,power,LT-LV,14,2.8333396550005894
natural_gas_pipeline,power,LT-PL,0,2.419550019884493
natural_gas_pipeline,power,LT-PL,1,2.4195500404304804
natural_gas_pipeline,power,LT-PL,2,2.4195500633788423
natural_gas_pipeline,power,LT-PL,3,2.4195500894100728
natural_gas_pipeline,power,LT-PL,4,2.419550119951456
natural_gas_pipeline,power,LT-PL,5,2.4195501558647474
natural_gas_pipeline,power,LT-PL,6,2.41955019821629
natural_gas_pipeline,power,LT-PL,7,2.419550248526149
natural_gas_pipeline,power,LT-PL,8,2.4195503094567616
natural_gas_pipeline,power,LT-PL,9,2.4195503854640905
natural_gas_pipeline,power,LT-PL,10,2.4195504839229756
natural_gas_pipeline,power,LT-PL,11,2.4195506158228173
natural_gas_pipeline,power,LT-PL,12,2.419550808629454
natural_gas_pipeline,power,LT-PL,13,2.419551146404992
natural_gas_pipeline,power,LT-PL,14,2.419552249362668
natural_gas_pipeline,power,LT-SE,0,5.244110373119651e-08
natural_gas_pipeline,power,LT-SE,1,8.63305552824504e-08
natural_gas_pipeline,power,LT-SE,2,1.1464305054296621e-07
natural_gas_pipeline,power,LT-SE,3,1.4310350322331505e-07
natural_gas_pipeline,power,LT-SE,4,1.7307799987407755e-07
natural_gas_pipeline,power,LT-SE,5,2.059020799050568e-07
natural_gas_pipeline,power,LT-SE,6,2.427431390564029e-07
natural_gas_pipeline,power,LT-SE,7,2.848373376875671e-07
natural_gas_pipeline,power,LT-SE,8,3.3421341308557195e-07
natural_gas_pipeline,power,LT-SE,9,3.938292064502769e-07
natural_gas_pipeline,power,LT-SE,10,4.6841242017656363e-07
natural_gas_pipeline,power,LT-SE,11,5.66844250187612e-07
natural_gas_pipeline,power,LT-SE,12,7.084859458408178e-07
natural_gas_pipeline,power,LT-SE,13,9.54529014808918e-07
natural_gas_pipeline,power,LT-SE,14,1.8128318203591225e-06
natural_gas_pipeline,power,LU-BE,0,3.9045361117133997e-07
natural_gas_pipeline,power,LU-BE,1,6.343723613255091e-07
natural_gas_pipeline,power,LU-BE,2,8.495977757603675e-07
natural_gas_pipeline,power,LU-BE,3,1.0638993684310387e-06
natural_gas_pipeline,power,LU-BE,4,1.2890384072109412e-06
natural_gas_pipeline,power,LU-BE,5,1.5344925622906746e-06
natural_gas_pipeline,power,LU-BE,6,1.8089337509763742e-06
natural_gas_pipeline,power,LU-BE,7,2.1230383282719e-06
natural_gas_pipeline,power,LU-BE,8,2.490987780530942e-06
natural_gas_pipeline,power,LU-BE,9,2.934530144490182e-06
natural_gas_pipeline,power,LU-BE,10,3.4877690816754222e-06
natural_gas_pipeline,power,LU-BE,11,4.216275010483827e-06
natural_gas_pipeline,power,LU-BE,12,5.260654962932753e-06
natural_gas_pipeline,power,LU-BE,13,7.0745748207357825e-06
natural_gas_pipeline,power,LU-BE,14,1.3725516140150439e-05
natural_gas_pipeline,power,LU-DE,0,1.8585184710164217e-07
natural_gas_pipeline,power,LU-DE,1,2.917735780653259e-07
natural_gas_pipeline,power,LU-DE,2,3.8267522513744986e-07
natural_gas_pipeline,power,LU-DE,3,4.7333098685608465e-07
natural_gas_pipeline,power,LU-DE,4,5.684322555917117e-07
natural_gas_pipeline,power,LU-DE,5,6.717463518730831e-07
natural_gas_pipeline,power,LU-DE,6,7.855315461661716e-07
natural_gas_pipeline,power,LU-DE,7,9.134049417934595e-07
natural_gas_pipeline,power,LU-DE,8,1.0615541158137982e-06
natural_gas_pipeline,power,LU-DE,9,1.2428312590252176e-06
natural_gas_pipeline,power,LU-DE,10,1.467532826089642e-06
natural_gas_pipeline,power,LU-DE,11,1.7622907868132068e-06
natural_gas_pipeline,power,LU-DE,12,2.1823765287581437e-06
natural_gas_pipeline,power,LU-DE,13,2.9147514767601072e-06
natural_gas_pipeline,power,LU-DE,14,5.7157474370299886e-06
natural_gas_pipeline,power,LU-FR,0,1.4897308911996316e-07
natural_gas_pipeline,power,LU-FR,1,2.3501573247696407e-07
natural_gas_pipeline,power,LU-FR,2,3.111414459801341e-07
natural_gas_pipeline,power,LU-FR,3,3.870619521839832e-07
natural_gas_pipeline,power,LU-FR,4,4.663699963574032e-07
natural_gas_pipeline,power,LU-FR,5,5.520646443108828e-07
natural_gas_pipeline,power,LU-FR,6,6.469459211911222e-07
natural_gas_pipeline,power,LU-FR,7,7.545072015589235e-07
natural_gas_pipeline,power,LU-FR,8,8.794916616249424e-07
natural_gas_pipeline,power,LU-FR,9,1.0289406054211761e-06
natural_gas_pipeline,power,LU-FR,10,1.2132164669713944e-06
natural_gas_pipeline,power,LU-FR,11,1.452547429978802e-06
natural_gas_pipeline,power,LU-FR,12,1.7900947196131075e-06
natural_gas_pipeline,power,LU-FR,13,2.3637016318069408e-06
natural_gas_pipeline,power,LU-FR,14,4.475123441980345e-06
natural_gas_pipeline,power,LV-EE,0,3.045000039836105
natural_gas_pipeline,power,LV-EE,1,3.045000084855113
natural_gas_pipeline,power,LV-EE,2,3.045000136029796
natural_gas_pipeline,power,LV-EE,3,3.045000194299702
natural_gas_pipeline,power,LV-EE,4,3.045000261069194
natural_gas_pipeline,power,LV-EE,5,3.0450003383380597
natural_gas_pipeline,power,LV-EE,6,3.0450004289288066
natural_gas_pipeline,power,LV-EE,7,3.045000537027002
natural_gas_pipeline,power,LV-EE,8,3.045000668441617
natural_gas_pipeline,power,LV-EE,9,3.045000832256426
natural_gas_pipeline,power,LV-EE,10,3.045001044084762
natural_gas_pipeline,power,LV-EE,11,3.045001332698606
natural_gas_pipeline,power,LV-EE,12,3.0450017617937655
natural_gas_pipeline,power,LV-EE,13,3.0450025235428653
natural_gas_pipeline,power,LV-EE,14,3.0450050445610546
natural_gas_pipeline,power,LV-LT,0,2.7083333847189155
natural_gas_pipeline,power,LV-LT,1,2.708333440765817
natural_gas_pipeline,power,LV-LT,2,2.708333501819165
natural_gas_pipeline,power,LV-LT,3,2.70833357060887
natural_gas_pipeline,power,LV-LT,4,2.7083336499073933
natural_gas_pipeline,power,LV-LT,5,2.7083337425576364
natural_gas_pipeline,power,LV-LT,6,2.708333852242904
natural_gas_pipeline,power,LV-LT,7,2.7083339840279286
natural_gas_pipeline,power,LV-LT,8,2.7083341455444736
natural_gas_pipeline,power,LV-LT,9,2.7083343484457547
natural_gas_pipeline,power,LV-LT,10,2.7083346118930858
natural_gas_pipeline,power,LV-LT,11,2.7083349711433256
natural_gas_pipeline,power,LV-LT,12,2.7083355047968127
natural_gas_pipeline,power,LV-LT,13,2.7083364563951444
natural_gas_pipeline,power,LV-LT,14,2.708339733624246
natural_gas_pipeline,power,NL-BE,0,58.20833337126263
natural_gas_pipeline,power,NL-BE,1,58.20833341918319
natural_gas_pipeline,power,NL-BE,2,58.208333474881066
natural_gas_pipeline,power,NL-BE,3,58.20833353992323
natural_gas_pipeline,power,NL-BE,4,58.20833361635215
natural_gas_pipeline,power,NL-BE,5,58.20833370679869
natural_gas_pipeline,power,NL-BE,6,58.20833381482148
natural_gas_pipeline,power,NL-BE,7,58.20833394538118
natural_gas_pipeline,power,NL-BE,8,58.20833410572244
natural_gas_pipeline,power,NL-BE,9,58.2083343078513
natural_gas_pipeline,power,NL-BE,10,58.2083345708304
natural_gas_pipeline,power,NL-BE,11,58.20833493053661
natural_gas_pipeline,power,NL-BE,12,58.208335466019136
natural_gas_pipeline,power,NL-BE,13,58.20833642273868
natural_gas_pipeline,power,NL-BE,14,58.208339696038514
natural_gas_pipeline,power,NL-DE,0,53.041666690680096
natural_gas_pipeline,power,NL-DE,1,53.0416667143451
natural_gas_pipeline,power,NL-DE,2,53.04166674156601
natural_gas_pipeline,power,NL-DE,3,53.04166677310828
natural_gas_pipeline,power,NL-DE,4,53.04166680997459
natural_gas_pipeline,power,NL-DE,5,53.04166685349483
natural_gas_pipeline,power,NL-DE,6,53.04166690545941
natural_gas_pipeline,power,NL-DE,7,53.041666968357134
natural_gas_pipeline,power,NL-DE,8,53.04166704555945
natural_gas_pipeline,power,NL-DE,9,53.04166714242484
natural_gas_pipeline,power,NL-DE,10,53.04166726797656
natural_gas_pipeline,power,NL-DE,11,53.04166743912753
natural_gas_pipeline,power,NL-DE,12,53.04166769367025
natural_gas_pipeline,power,NL-DE,13,53.04166815170168
natural_gas_pipeline,power,NL-DE,14,53.04166973192929
natural_gas_pipeline,power,NL-DK,0,1.0038374848359531e-07
natural_gas_pipeline,power,NL-DK,1,1.6402173999551493e-07
natural_gas_pipeline,power,NL-DK,2,2.2079662983706297e-07
natural_gas_pipeline,power,NL-DK,3,2.7739043736858445e-07
natural_gas_pipeline,power,NL-DK,4,3.369957758417149e-07
natural_gas_pipeline,power,NL-DK,5,4.0216250052605115e-07
natural_gas_pipeline,power,NL-DK,6,4.750916223389374e-07
natural_gas_pipeline,power,NL-DK,7,5.587511791285698e-07
natural_gas_pipeline,power,NL-DK,8,6.571429501105946e-07
natural_gas_pipeline,power,NL-DK,9,7.765615527897791e-07
natural_gas_pipeline,power,NL-DK,10,9.250110824914649e-07
natural_gas_pipeline,power,NL-DK,11,1.1193220666591054e-06
natural_gas_pipeline,power,NL-DK,12,1.394925979381354e-06
natural_gas_pipeline,power,NL-DK,13,1.8656898188530813e-06
natural_gas_pipeline,power,NL-DK,14,3.553266320031061e-06
natural_gas_pipeline,power,NL-NO,0,3.141570380976009e-08
natural_gas_pipeline,power,NL-NO,1,5.1113649282730996e-08
natural_gas_pipeline,power,NL-NO,2,6.859111322773939e-08
natural_gas_pipeline,power,NL-NO,3,8.598945253178763e-08
natural_gas_pipeline,power,NL-NO,4,1.042356422368369e-07
natural_gas_pipeline,power,NL-NO,5,1.2407522653237914e-07
natural_gas_pipeline,power,NL-NO,6,1.4613516914604458e-07
natural_gas_pipeline,power,NL-NO,7,1.7124844173205493e-07
natural_gas_pipeline,power,NL-NO,8,2.0055237114780352e-07
natural_gas_pipeline,power,NL-NO,9,2.3576365434676076e-07
natural_gas_pipeline,power,NL-NO,10,2.7944445216197744e-07
natural_gas_pipeline,power,NL-NO,11,3.366361868033122e-07
natural_gas_pipeline,power,NL-NO,12,4.1819485526539024e-07
natural_gas_pipeline,power,NL-NO,13,5.58687177127379e-07
natural_gas_pipeline,power,NL-NO,14,1.0490845549611991e-06
natural_gas_pipeline,power,NL-UK,0,20.58333334229184
natural_gas_pipeline,power,NL-UK,1,20.583333356257764
natural_gas_pipeline,power,NL-UK,2,20.583333372248966
natural_gas_pipeline,power,NL-UK,3,20.583333390712713
natural_gas_pipeline,power,NL-UK,4,20.583333412220313
natural_gas_pipeline,power,NL-UK,5,20.583333437539846
natural_gas_pipeline,power,NL-UK,6,20.583333467692597
natural_gas_pipeline,power,NL-UK,7,20.58333350410362
natural_gas_pipeline,power,NL-UK,8,20.58333354885362
natural_gas_pipeline,power,NL-UK,9,20.583333605177014
natural_gas_pipeline,power,NL-UK,10,20.583333678482955
natural_gas_pipeline,power,NL-UK,11,20.583333778939206
natural_gas_pipeline,power,NL-UK,12,20.583333928439902
natural_gas_pipeline,power,NL-UK,13,20.58333419380034
natural_gas_pipeline,power,NL-UK,14,20.583335103655294
natural_gas_pipeline,power,NO-BE,0,20.333333334187053
natural_gas_pipeline,power,NO-BE,1,20.333333338973397
natural_gas_pipeline,power,NO-BE,2,20.333333344451653
natural_gas_pipeline,power,NO-BE,3,20.333333350771643
natural_gas_pipeline,power,NO-BE,4,20.33333335811291
natural_gas_pipeline,power,NO-BE,5,20.333333366711358
natural_gas_pipeline,power,NO-BE,6,20.333333376888074
natural_gas_pipeline,power,NO-BE,7,20.333333389092957
natural_gas_pipeline,power,NO-BE,8,20.33333340398456
