technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
biomass_plant_CCS,power,HU,7.38E-10,1.20E-09,1.64E-09,2.12E-09,2.68E-09,3.34E-09,4.19E-09,5.30E-09,6.72E-09,8.41E-09,1.04E-08,1.25E-08,1.62E-08,3.69E-08,2.25E-07
biomass_plant_CCS,power,IE,8.00E-10,1.24E-09,1.67E-09,2.14E-09,2.69E-09,3.35E-09,4.18E-09,5.30E-09,6.69E-09,8.28E-09,1.01E-08,1.21E-08,1.55E-08,3.24E-08,2.16E-07
biomass_plant_CCS,power,IT,7.02E-10,1.12E-09,1.51E-09,1.92E-09,2.37E-09,2.88E-09,3.48E-09,4.19E-09,5.05E-09,6.08E-09,7.34E-09,8.87E-09,1.12E-08,1.58E-08,3.48E-08
biomass_plant_CCS,power,LT,6.86E-10,1.10E-09,1.48E-09,1.88E-09,2.33E-09,2.82E-09,3.39E-09,4.08E-09,4.89E-09,5.86E-09,7.06E-09,8.55E-09,1.08E-08,1.50E-08,3.22E-08
biomass_plant_CCS,power,LU,7.62E-10,1.21E-09,1.65E-09,2.13E-09,2.69E-09,3.37E-09,4.27E-09,5.53E-09,7.31E-09,9.33E-09,1.17E-08,1.40E-08,1.84E-08,1.84E-07,0.080884561
biomass_plant_CCS,power,LV,6.82E-10,1.09E-09,1.48E-09,1.88E-09,2.32E-09,2.81E-09,3.38E-09,4.06E-09,4.86E-09,5.83E-09,7.01E-09,8.48E-09,1.07E-08,1.48E-08,3.13E-08
biomass_plant_CCS,power,NL,7.26E-10,1.14E-09,1.52E-09,1.93E-09,2.38E-09,2.89E-09,3.48E-09,4.18E-09,5.02E-09,6.03E-09,7.27E-09,8.80E-09,1.12E-08,1.60E-08,4.12E-08
biomass_plant_CCS,power,NO,6.94E-10,1.11E-09,1.49E-09,1.90E-09,2.35E-09,2.85E-09,3.44E-09,4.14E-09,4.97E-09,5.97E-09,7.21E-09,8.73E-09,1.11E-08,1.58E-08,3.93E-08
biomass_plant_CCS,power,PL,7.00E-10,1.11E-09,1.49E-09,1.90E-09,2.34E-09,2.84E-09,3.42E-09,4.11E-09,4.95E-09,5.95E-09,7.19E-09,8.70E-09,1.10E-08,1.55E-08,3.32E-08
biomass_plant_CCS,power,PT,7.19E-10,1.13E-09,1.53E-09,1.94E-09,2.40E-09,2.93E-09,3.54E-09,4.28E-09,5.18E-09,6.26E-09,7.60E-09,9.21E-09,1.17E-08,1.72E-08,3.76E-08
biomass_plant_CCS,power,RO,7.66E-10,1.21E-09,1.65E-09,2.12E-09,2.66E-09,3.31E-09,4.11E-09,5.19E-09,6.58E-09,8.27E-09,1.03E-08,1.24E-08,1.63E-08,5.33E-08,0.035411349
biomass_plant_CCS,power,SE,6.95E-10,1.11E-09,1.50E-09,1.91E-09,2.35E-09,2.86E-09,3.45E-09,4.16E-09,5.01E-09,6.03E-09,7.28E-09,8.82E-09,1.12E-08,1.59E-08,3.94E-08
biomass_plant_CCS,power,SI,6.93E-10,1.11E-09,1.51E-09,1.92E-09,2.37E-09,2.89E-09,3.49E-09,4.22E-09,5.10E-09,6.17E-09,7.50E-09,9.06E-09,1.15E-08,1.65E-08,3.63E-08
biomass_plant_CCS,power,SK,7.54E-10,1.20E-09,1.63E-09,2.10E-09,2.63E-09,3.27E-09,4.08E-09,5.15E-09,6.53E-09,8.13E-09,1.01E-08,1.21E-08,1.58E-08,3.30E-08,1.11E-07
biomass_plant_CCS,power,UK,6.93E-10,1.10E-09,1.49E-09,1.89E-09,2.34E-09,2.84E-09,3.42E-09,4.12E-09,4.95E-09,5.95E-09,7.18E-09,8.70E-09,1.10E-08,1.57E-08,3.86E-08
carbon_storage,power,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,BE,7.35E-09,1.37E-08,1.94E-08,2.55E-08,3.31E-08,4.23E-08,5.59E-08,8.03E-08,1.27E-07,1.61E-07,2.01E-07,2.57E-07,3.47E-07,0.663202029,2.03196342
carbon_storage,power,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,DE,7.29E-09,1.35E-08,1.88E-08,2.45E-08,3.11E-08,3.90E-08,4.94E-08,6.42E-08,8.55E-08,1.06E-07,1.31E-07,1.65E-07,2.19E-07,5.30E-07,0.445205445
carbon_storage,power,DK,6.96E-09,1.26E-08,1.74E-08,2.21E-08,2.72E-08,3.28E-08,3.92E-08,4.67E-08,5.57E-08,6.60E-08,7.86E-08,9.50E-08,1.20E-07,1.77E-07,0.927564449
carbon_storage,power,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,EL,7.60E-09,1.44E-08,2.05E-08,2.74E-08,3.66E-08,5.16E-08,1.15E-07,6.26E-07,6.71E-07,6.96E-07,7.25E-07,7.55E-07,8.13E-07,0.494944333,0.684931492
carbon_storage,power,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,FI,6.84E-09,1.24E-08,1.69E-08,2.13E-08,2.60E-08,3.11E-08,3.68E-08,4.33E-08,5.09E-08,5.99E-08,7.08E-08,8.49E-08,1.05E-07,1.47E-07,7.49E-07
carbon_storage,power,FR,7.38E-09,1.37E-08,1.92E-08,2.50E-08,3.20E-08,4.06E-08,5.26E-08,7.21E-08,1.08E-07,1.37E-07,1.69E-07,2.09E-07,2.71E-07,0.612872203,1.415525092
carbon_storage,power,HR,7.51E-09,1.39E-08,1.95E-08,2.54E-08,3.24E-08,4.10E-08,5.29E-08,6.95E-08,9.27E-08,1.15E-07,1.42E-07,1.72E-07,2.21E-07,4.38E-07,0.027968016
carbon_storage,power,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,IE,6.81E-09,1.23E-08,1.69E-08,2.14E-08,2.63E-08,3.15E-08,3.75E-08,4.43E-08,5.23E-08,6.15E-08,7.27E-08,8.71E-08,1.08E-07,1.48E-07,4.48E-07
carbon_storage,power,IT,7.34E-09,1.35E-08,1.88E-08,2.43E-08,3.07E-08,3.81E-08,4.78E-08,6.04E-08,7.70E-08,9.46E-08,1.16E-07,1.42E-07,1.84E-07,3.40E-07,0.456620968
carbon_storage,power,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,NL,7.21E-09,1.33E-08,1.86E-08,2.41E-08,3.05E-08,3.79E-08,4.75E-08,6.06E-08,7.87E-08,9.66E-08,1.18E-07,1.48E-07,1.94E-07,3.52E-07,2.06620995
carbon_storage,power,NO,6.84E-09,1.24E-08,1.69E-08,2.13E-08,2.60E-08,3.11E-08,3.68E-08,4.32E-08,5.07E-08,5.95E-08,7.02E-08,8.40E-08,1.04E-07,1.44E-07,5.06E-07
carbon_storage,power,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,SE,6.81E-09,1.23E-08,1.68E-08,2.13E-08,2.60E-08,3.11E-08,3.69E-08,4.35E-08,5.12E-08,6.03E-08,7.13E-08,8.56E-08,1.06E-07,1.48E-07,6.56E-07
carbon_storage,power,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbon_storage,power,UK,6.94E-09,1.26E-08,1.73E-08,2.21E-08,2.72E-08,3.28E-08,3.93E-08,4.69E-08,5.59E-08,6.62E-08,7.88E-08,9.52E-08,1.20E-07,1.76E-07,2.65E-06
district_heating_grid,power,AT,4.927003628,4.839836042,4.752668455,4.665500869,4.439242421,4.12463099,3.903781348,3.498908931,3.256150822,3.104785988,2.865562026,2.53197938,2.133684132,1.552432052,1.002774261
district_heating_grid,power,BE,0.30499334,0.304993342,0.304993344,0.304993346,0.304993349,0.304993352,0.304993356,0.304993361,0.304993365,0.304993371,0.304993378,0.30499339,0.211858087,0.210689209,0.169247047
district_heating_grid,power,BG,1.934599901,1.934599902,1.934599904,1.934599906,1.41365668,1.296837132,0.925586759,0.701773585,0.632013691,0.522796339,0.418792083,0.262903059,0.262903072,0.166055274,0.143530828
district_heating_grid,power,CH,6.675663491,6.557558955,6.439454419,6.321349883,6.014789267,5.588518006,5.289285854,4.740718768,4.41180254,4.206716287,3.882588521,3.430612903,2.890957309,2.103411041,1.35867229
district_heating_grid,power,CZ,4.990045902,4.979120227,4.968194552,4.957268876,4.946343202,3.722507269,3.180985268,2.533587688,1.056214104,0.882394789,0.871469119,0.632107396,0.368196324,0.357270664,0.118612903
district_heating_grid,power,DE,17.89594917,17.89594917,17.89594918,17.89594918,17.89594918,17.89594919,17.75403993,17.68353813,15.47211002,15.47211003,10.23755659,7.893072252,5.501668775,5.051258896,2.911884163
district_heating_grid,power,DK,10.10392109,9.781839261,9.459757431,9.137675601,8.402525985,7.804340545,6.865756688,6.393016176,5.7534885,5.123152783,4.728619201,4.380060675,4.057978854,3.309535562,2.504507406
district_heating_grid,power,EE,1.528224322,1.486417589,1.444610856,1.402804123,1.36099739,1.233042948,0.994197026,0.936306682,0.829613791,0.78780706,0.683819949,0.481767723,0.439961,0.398154289,0.306163406
district_heating_grid,power,EL,0.246520432,0.246520433,0.246520435,0.246520436,0.246520438,0.24652044,0.246520442,0.246520445,0.246520448,0.246520452,0.246520459,0.244194003,0.211962904,0.132658321,0.124901943
district_heating_grid,power,ES,2.75E-08,4.52E-08,6.01E-08,8.12E-08,1.01E-07,1.11E-07,1.19E-07,1.25E-07,1.32E-07,1.42E-07,1.55E-07,1.73E-07,1.98E-07,2.35E-07,3.43E-07
district_heating_grid,power,FI,6.31714632,6.123292404,5.929438489,5.735584574,5.375649005,4.838191779,4.577069182,4.037928204,3.674336185,3.386160534,3.009822773,2.810572373,2.317222366,1.739733465,1.488134817
district_heating_grid,power,FR,6.960288116,6.960288117,6.960288119,6.960288121,6.960288122,6.960288125,6.960288128,6.960288131,6.960288134,3.635561931,2.76104489,2.258509911,2.258509923,2.085501015,1.73322786
district_heating_grid,power,HR,0.722379304,0.698037357,0.67369541,0.649353463,0.625011516,0.589568147,0.52163629,0.497294343,0.461322956,0.39602976,0.366430649,0.33657477,0.312232829,0.274481431,0.21770255
district_heating_grid,power,HU,2.470119487,2.421626457,2.373133428,2.324640399,2.276147371,1.955591235,1.589742902,1.541249875,1.25529021,1.035719174,0.987226149,0.938733127,0.629798437,0.581305421,0.532812437
district_heating_grid,power,IE,5.56E-08,7.88E-08,1.06E-07,1.32E-07,1.60E-07,2.15E-07,2.86E-07,3.08E-07,3.29E-07,3.55E-07,3.89E-07,4.47E-07,5.13E-07,5.95E-07,8.18E-07
district_heating_grid,power,IT,4.917038279,4.917038281,4.917038283,4.917038285,4.917038288,4.91703829,4.917038293,4.917038296,4.917038299,4.917038304,4.91703831,4.91703832,4.917038334,4.917038364,4.917037026
district_heating_grid,power,LT,2.265032611,2.214477039,2.163921468,2.113365896,2.020590389,1.45809254,1.14364953,1.019527927,0.968972357,0.830546603,0.757917521,0.707361957,0.656806399,0.549888971,0.499333605
district_heating_grid,power,LU,0.38040472,0.380404722,0.380404724,0.380404727,0.38040473,0.380404734,0.380404739,0.380404745,0.380404751,0.380404759,0.321072495,0.309330737,0.304616275,0.28474747,0.202023665
district_heating_grid,power,LV,1.60810908,1.56811679,1.5281245,1.488132209,1.44813992,1.324777802,1.090058495,0.991123068,0.95113078,0.911138492,0.871146206,0.822365186,0.782372906,0.734384657,0.512137674
district_heating_grid,power,NL,1.863672178,1.863672182,1.863672188,1.863672196,1.863672205,1.863672213,1.86367222,1.68301888,1.226674133,1.226674156,1.134675009,1.134675157,1.134675053,1.134675011,1.134675062
district_heating_grid,power,NO,1.242889426,1.242570623,1.242251819,1.241933015,1.197150207,1.160407519,1.146320416,1.083625897,1.019005399,0.938052092,0.830624596,0.785503464,0.666718586,0.581919432,0.472377451
district_heating_grid,power,PL,15.50577711,15.04528323,14.58478934,14.12429545,13.66380157,13.20330768,11.57395366,9.835127465,8.137782503,6.715306044,6.254812169,5.601067538,5.224148729,4.671780169,4.211291072
district_heating_grid,power,PT,0.025773444,0.025773445,0.025773447,0.02577345,0.025773452,0.025773455,0.025773458,0.02577346,0.025773464,0.025773468,0.025773474,0.025773484,0.025579659,0.025579692,0.015381076
district_heating_grid,power,RO,1.409373771,1.409373772,1.409373774,1.409373776,1.409373778,0.579640503,0.579640506,0.362565859,0.184306571,0.11710015,0.117100158,0.076119116,0.076119133,0.076119153,3.82E-07
district_heating_grid,power,SE,8.23731304,8.19090101,8.14448898,8.09807695,7.588608604,5.170511498,5.061984721,4.743806428,4.161871302,3.591592083,3.353746685,2.692114604,2.383536562,1.8612649,1.088588736
district_heating_grid,power,SI,0.498654713,0.48797147,0.477288228,0.466604985,0.455921743,0.4452385,0.392594414,0.381911172,0.371227931,0.360544691,0.349861453,0.306439741,0.26659321,0.222768675,0.175632824
district_heating_grid,power,SK,1.293401615,1.293401616,1.293401618,1.293401619,1.293401621,1.293401623,1.293401626,1.293401629,1.293401633,0.592628978,0.54049128,0.418352952,0.418352965,0.311415669,0.170727446
district_heating_grid,power,UK,2.008914591,2.008914593,2.008914595,2.008914597,2.008914599,2.008914602,2.008914605,2.008914609,1.154642938,1.154642945,1.154642954,1.08359575,0.949230799,0.865526663,0.580762822
electrode_boiler,power,AT,2.367697011,2.197902488,1.990230588,1.911546788,1.776828138,1.620157654,1.389667372,1.131315329,1.033662229,0.828335047,0.729002741,0.480112136,0.373346427,0.097060795,0.041919048
electrode_boiler,power,BE,1.476226802,1.439865439,1.345621938,1.239770281,1.17085501,1.083872835,0.987933336,0.759186458,0.663378998,0.429884419,0.421754345,0.15628238,0.12620551,0.022742214,0.018677257
electrode_boiler,power,BG,2.144802865,1.82710124,1.681924752,1.553212727,1.367342573,1.340046443,1.229900738,1.007879019,0.748672313,0.721376187,0.57071996,0.389308516,0.352872416,0.217439332,2.31E-07
electrode_boiler,power,CH,3.208024529,2.977967645,2.696590193,2.589980454,2.407448343,2.195173395,1.882879011,1.532834352,1.400522851,1.122322287,0.987735608,0.650510375,0.505852074,0.131508946,0.056796622
electrode_boiler,power,CZ,2.908522547,2.609265145,2.307513274,2.271041455,2.141945017,2.039135975,1.848269647,1.597343142,1.552351525,1.432097945,1.368701147,1.149293552,0.965652313,0.558581071,0.446198245
electrode_boiler,power,DE,13.02777125,12.50486996,11.93440983,10.53849019,9.577809685,8.032553875,7.251665485,4.774661255,3.565425859,2.449902826,2.223816246,1.31908441,0.941212715,0.715126153,0.429398549
electrode_boiler,power,DK,7.927164213,7.903989814,8.164490529,8.731997893,10.01104353,11.4030264,13.11380602,15.53321999,16.06679676,16.58122628,16.9757598,17.32431829,18.39484341,18.39484351,19.3270157
electrode_boiler,power,EE,2.227777257,2.224181353,2.295849102,2.3386823,2.407972731,2.568619374,2.914910095,3.156994802,3.270067455,3.313856958,3.417845091,3.619896286,3.703508311,3.703509743,3.79550087
electrode_boiler,power,EL,16.66447895,16.66447896,16.66447904,17.6832339,18.9237876,22.49198801,23.7112875,25.18268302,25.18268463,25.18268459,25.18268528,25.18268522,25.21491619,25.29422075,25.30197709
electrode_boiler,power,ES,3.206959878,2.847955374,2.601106154,2.447189028,2.239661711,2.144121125,1.963791745,1.597305499,1.275153198,1.058781205,0.974355415,0.656014329,0.29835001,0.042212992,2.37E-07
electrode_boiler,power,FI,9.269585519,9.191656921,9.879357,10.36869495,11.4146992,12.10968688,12.72545566,14.89778992,15.58144538,15.8898369,16.06711326,16.26636278,16.7532416,17.33720239,17.58880293
electrode_boiler,power,FR,25.78194572,23.49492105,21.91840765,20.73721862,19.39279509,17.64127955,16.43125719,11.65517035,10.76465664,8.639794274,6.358097341,4.689344426,2.908983586,1.002026265,0.561109722
electrode_boiler,power,HR,0.709254176,0.661251276,0.610448834,0.582527677,0.53412675,0.487500042,0.424271987,0.3170623,0.284041537,0.222309889,0.181139,0.137390622,0.083232753,0.018389669,0.013802171
electrode_boiler,power,HU,1.905978317,1.837270905,1.723930829,1.599943964,1.524788411,1.447682496,1.373909449,0.925873327,0.855258344,0.782165429,0.757052454,0.534902517,0.497730234,0.270206429,0.231868947
electrode_boiler,power,IE,1.024286685,0.989675651,0.909392876,0.852489617,0.786476219,0.712371192,0.661185948,0.541919992,0.498131228,0.383737181,0.325764675,0.222938725,0.176986506,0.089622447,0.053115796
electrode_boiler,power,IT,8.436139128,7.758153902,7.398816343,7.3454065,6.91895053,6.551484478,6.333527842,5.684541024,5.595547717,4.874961998,4.821552176,3.971707432,0.561319891,0.414607141,0.414607677
electrode_boiler,power,LT,2.678080462,2.673344683,2.66013487,2.883353495,3.169903979,3.986603813,4.314262025,5.244835205,5.265938855,5.265938779,5.265938986,5.265938873,5.316494236,5.423411697,5.473967203
electrode_boiler,power,LU,0.126297313,0.126297315,0.126297317,0.126297319,0.109772959,0.109772961,0.103023506,0.087531396,0.086544554,0.08502719,0.068856926,0.060487979,0.049462931,0.049462962,2.40E-07
electrode_boiler,power,LV,2.880259912,2.868023719,2.863318673,2.950176681,3.12037177,3.254162421,3.821319001,3.931416547,3.978410657,4.023453729,4.152218604,4.152218455,4.152219305,4.200207614,4.422455036
electrode_boiler,power,NL,1.832205706,1.787348166,1.694216533,8.616023547,16.21507295,21.88987477,23.09478773,25.43582376,27.21242186,27.10532868,27.08966163,26.81957876,26.6607153,26.64824861,26.4173375
electrode_boiler,power,NO,9.425267866,11.40491234,14.02587395,15.69419644,16.53538689,17.21598425,17.48402936,17.79103669,18.64981802,18.77517434,18.83819902,18.88999678,19.00210483,19.08690402,19.19644666
electrode_boiler,power,PL,13.15962131,13.15962135,13.73556463,27.40874493,27.40874507,33.71568674,55.89636192,60.98457553,67.34186569,73.88771863,74.70021218,73.88771937,73.86903625,76.92621651,77.38670472
electrode_boiler,power,PT,0.562165207,0.548141975,0.535049582,0.516591606,0.509920621,0.493718055,0.488992053,0.460173711,0.446797474,0.408417073,0.404317032,0.064147668,0.045446324,0.022409151,0.000694494
electrode_boiler,power,RO,0.094081816,0.091562004,0.091562005,0.082443762,0.068401634,0.063781204,0.058983288,0.043806248,0.037575414,0.026911895,0.022952719,0.015256391,0.015256406,0.012669909,0.00962162
electrode_boiler,power,SE,8.246858038,8.832230194,9.783697831,10.47059697,12.5253739,15.64043066,16.50402272,17.14228245,19.65788058,19.75894001,19.79419937,20.24126953,20.54984749,21.07211917,21.84479628
electrode_boiler,power,SI,0.504644235,0.47017278,0.447304088,0.442170227,0.437036366,0.396668503,0.37730927,0.321529938,0.304968513,0.276230111,0.221245242,0.163888672,0.117773276,0.038754505,0.035202403
electrode_boiler,power,SK,0.714834962,0.659002714,0.650175937,0.576064141,0.498054102,0.459960989,0.422104809,0.33987738,0.328965102,0.191429862,0.176816112,0.091190444,0.09119046,0.071228284,2.37E-07
electrode_boiler,power,UK,67.76850383,67.11551352,66.12971596,81.2204537,111.4323698,128.5345529,130.6155217,137.9671585,153.2422038,153.7148096,153.7148098,153.7458881,153.9639564,154.0039261,154.2886901
electrode_boiler_DH,power,AT,8.16E-09,1.33E-08,1.80E-08,2.27E-08,2.74E-08,3.24E-08,3.82E-08,4.48E-08,5.28E-08,6.24E-08,6.65E-08,7.74E-08,9.55E-08,1.29E-07,2.50E-07
electrode_boiler_DH,power,BE,8.37E-09,1.33E-08,1.79E-08,2.25E-08,2.71E-08,3.22E-08,3.79E-08,4.46E-08,5.25E-08,6.22E-08,6.61E-08,7.72E-08,9.54E-08,1.29E-07,2.49E-07
electrode_boiler_DH,power,BG,8.53E-09,1.34E-08,1.80E-08,2.24E-08,2.71E-08,3.21E-08,3.78E-08,4.45E-08,5.24E-08,6.21E-08,6.59E-08,7.71E-08,9.53E-08,1.29E-07,2.49E-07
electrode_boiler_DH,power,CH,8.59E-09,1.36E-08,1.83E-08,2.30E-08,2.76E-08,3.26E-08,3.84E-08,4.50E-08,5.29E-08,6.26E-08,6.63E-08,7.73E-08,9.54E-08,1.29E-07,2.50E-07
electrode_boiler_DH,power,CZ,8.41E-09,1.34E-08,1.80E-08,2.27E-08,2.74E-08,3.25E-08,3.82E-08,4.49E-08,5.29E-08,6.26E-08,6.65E-08,7.76E-08,9.58E-08,1.30E-07,2.50E-07
electrode_boiler_DH,power,DE,9.80E-09,1.53E-08,2.07E-08,2.62E-08,3.22E-08,3.90E-08,4.74E-08,5.82E-08,7.27E-08,8.63E-08,8.75E-08,9.67E-08,1.13E-07,1.44E-07,2.60E-07
electrode_boiler_DH,power,DK,0.318974575,0.318974578,0.318974581,0.318974585,0.318974591,0.314770127,0.249028568,0.331417237,0.279211281,0.111490623,0.111490627,0.111490656,0.290415077,0.290415122,0.290415198
electrode_boiler_DH,power,EE,0.050401678,0.050401683,0.050401687,0.050401693,0.050401703,0.05040172,0.169129443,0.171915235,0.171915252,0.171915278,0.125836592,0.125836615,0.125836803,0.125836823,0.125836897
electrode_boiler_DH,power,EL,3.19E-07,3.23E-07,3.28E-07,3.35E-07,3.45E-07,3.64E-07,0.01371671,0.013716816,0.013716851,0.013716874,0.013716572,0.013716582,0.013716592,0.013716611,0.013716684
electrode_boiler_DH,power,ES,7.53E-09,1.25E-08,1.71E-08,2.17E-08,2.65E-08,3.16E-08,3.74E-08,4.42E-08,5.23E-08,6.20E-08,6.69E-08,7.81E-08,9.64E-08,1.30E-07,2.51E-07
electrode_boiler_DH,power,FI,0.048463538,0.048463543,0.048463549,0.048463559,0.048463578,0.048463592,0.048463649,0.496524773,0.496524803,0.496524819,0.448061293,0.448061298,0.448061306,0.448061322,0.448061386
electrode_boiler_DH,power,FR,8.09E-09,1.32E-08,1.78E-08,2.24E-08,2.72E-08,3.23E-08,3.80E-08,4.47E-08,5.26E-08,6.23E-08,6.65E-08,7.74E-08,9.56E-08,1.29E-07,2.50E-07
electrode_boiler_DH,power,HR,8.50E-09,1.36E-08,1.83E-08,2.31E-08,2.80E-08,3.34E-08,3.95E-08,4.67E-08,5.52E-08,6.55E-08,7.00E-08,8.19E-08,1.01E-07,1.36E-07,2.59E-07
electrode_boiler_DH,power,HU,0.011273924,0.011273926,0.011273928,0.011273931,0.011273934,0.011273937,0.011273941,0.011273947,0.005538079,4.32E-08,5.49E-08,6.98E-08,9.08E-08,1.27E-07,2.49E-07
electrode_boiler_DH,power,IE,7.59E-09,1.26E-08,1.72E-08,2.18E-08,2.65E-08,3.16E-08,3.74E-08,4.42E-08,5.22E-08,6.19E-08,6.67E-08,7.78E-08,9.60E-08,1.30E-07,2.51E-07
electrode_boiler_DH,power,IT,1.68E-08,2.07E-08,2.50E-08,2.96E-08,3.45E-08,4.01E-08,4.67E-08,5.47E-08,6.44E-08,7.58E-08,7.31E-08,8.63E-08,1.06E-07,1.42E-07,2.63E-07
electrode_boiler_DH,power,LT,1.07E-07,1.12E-07,1.19E-07,1.25E-07,1.35E-07,1.50E-07,2.14E-07,0.06403421,0.06403426,0.064034287,0.064034198,0.064034209,0.064034217,0.064034237,0.06403431
electrode_boiler_DH,power,LU,8.18E-09,1.33E-08,1.80E-08,2.27E-08,2.74E-08,3.24E-08,3.82E-08,4.48E-08,5.27E-08,6.24E-08,6.65E-08,7.74E-08,9.55E-08,1.29E-07,2.49E-07
electrode_boiler_DH,power,LV,0.368285809,0.368285814,0.36828582,0.368285825,0.368285831,0.368285841,0.368285856,0.368285867,0.368285879,0.368285905,0.29071771,0.290717742,0.290717753,0.290717774,0.290717851
electrode_boiler_DH,power,NL,8.74E-09,1.40E-08,1.89E-08,2.39E-08,2.89E-08,3.45E-08,4.09E-08,4.85E-08,5.75E-08,6.82E-08,7.16E-08,8.24E-08,1.00E-07,1.34E-07,2.55E-07
electrode_boiler_DH,power,NO,0.240572844,0.200098185,0.160615062,0.132956531,0.132956537,0.062052147,0.062052167,0.05367088,0.062010747,0.038683228,0.038683256,0.038683278,0.038683289,0.03868331,0.038683387
electrode_boiler_DH,power,PL,1.65E-08,2.20E-08,2.78E-08,3.44E-08,4.22E-08,5.22E-08,6.78E-08,1.00E-07,1.23E-07,1.40E-07,1.38E-07,1.46E-07,1.60E-07,1.88E-07,2.98E-07
electrode_boiler_DH,power,PT,7.67E-09,1.27E-08,1.73E-08,2.19E-08,2.67E-08,3.18E-08,3.77E-08,4.45E-08,5.26E-08,6.24E-08,6.72E-08,7.83E-08,9.66E-08,1.31E-07,2.51E-07
electrode_boiler_DH,power,RO,8.18E-09,1.32E-08,1.77E-08,2.23E-08,2.70E-08,3.20E-08,3.78E-08,4.45E-08,5.24E-08,6.21E-08,6.62E-08,7.73E-08,9.54E-08,1.29E-07,2.49E-07
electrode_boiler_DH,power,SE,0.083730936,0.083730939,0.083730943,0.083730948,0.083730954,0.053548973,0.047414929,0.157595437,0.154349458,0.116270755,0.116270766,0.116270775,0.116270786,0.116270807,0.116270884
electrode_boiler_DH,power,SI,1.21E-08,1.70E-08,2.22E-08,2.78E-08,3.31E-08,3.91E-08,4.62E-08,5.48E-08,6.45E-08,7.56E-08,7.70E-08,9.04E-08,1.07E-07,1.40E-07,2.60E-07
electrode_boiler_DH,power,SK,8.49E-09,1.35E-08,1.80E-08,2.26E-08,2.73E-08,3.24E-08,3.82E-08,4.49E-08,5.28E-08,6.25E-08,6.64E-08,7.75E-08,9.58E-08,1.30E-07,2.51E-07
electrode_boiler_DH,power,UK,2.41E-08,2.83E-08,3.28E-08,3.93E-08,4.69E-08,5.62E-08,6.99E-08,8.97E-08,9.91E-08,1.12E-07,1.07E-07,1.37E-07,3.14E-07,3.39E-07,4.36E-07
hard_coal_boiler,power,AT,1.039304829,4.358499813,12.41932525,14.79731062,15.67205608,17.25514192,18.65625487,20.23363988,20.73917686,20.73917705,19.74060336,19.69831644,11.63182472,9.24817304,8.358235277
hard_coal_boiler,power,BE,3.063902681,5.651531032,19.64008687,21.64489862,26.72327189,29.91019505,31.1203306,31.12033073,31.12033076,31.12033078,28.21149021,25.6238619,11.63530609,9.518906852,4.440533626
hard_coal_boiler,power,BG,1.536376536,6.979998135,6.975967992,7.912638791,8.270196295,8.586092822,8.586092861,8.515978804,8.515978833,8.515979145,7.407499919,4.074244808,4.055556263,3.118885488,2.426263632
hard_coal_boiler,power,CH,1.40816814,8.738564467,16.82711071,18.51980144,21.23427961,23.37922394,25.27761079,27.4148309,28.09979008,29.40162832,28.04864761,27.99135309,19.89512952,18.19476142,15.45969898
hard_coal_boiler,power,CZ,2.529247286,3.90448889,12.30942009,14.95859335,15.9360328,17.52449354,17.52449412,20.40552705,20.40552708,20.28351005,19.40417229,17.90315145,8.862098144,6.083725183,4.653986505
hard_coal_boiler,power,DE,12.39203844,21.95236688,67.46076295,92.05640126,91.47246931,91.47246932,91.00790187,91.00790187,90.98579198,90.98579199,79.6643629,70.10403451,24.59563848,2.01E-07,2.37E-07
hard_coal_boiler,power,DK,0.013002785,0.013002789,0.013002794,0.013002799,0.013002803,2.48E-08,2.89E-08,3.30E-08,3.75E-08,4.30E-08,4.76E-08,5.36E-08,6.18E-08,7.69E-08,1.39E-07
