technology,capacity_type,location,year,none
biomass_boiler,power,HR,3,2.3775501406816835
biomass_boiler,power,HR,4,0.656933467487248
biomass_boiler,power,HR,5,0.3339522714127208
biomass_boiler,power,HR,6,0.15777833473906727
biomass_boiler,power,HR,7,0.09259031385794259
biomass_boiler,power,HR,8,0.09259031876089742
biomass_boiler,power,HR,9,2.7327616102792016e-08
biomass_boiler,power,HR,10,3.5004563967569585e-08
biomass_boiler,power,HR,11,4.3507226175810363e-08
biomass_boiler,power,HR,12,5.529766088290319e-08
biomass_boiler,power,HR,13,7.475032036027079e-08
biomass_boiler,power,HR,14,1.411870102247159e-07
biomass_boiler,power,HU,0,4.300547304576402
biomass_boiler,power,HU,1,4.30054730632873
biomass_boiler,power,HU,2,3.6087411737711395
biomass_boiler,power,HU,3,2.334826091541793
biomass_boiler,power,HU,4,1.2453686069724175
biomass_boiler,power,HU,5,1.9869911746170196e-08
biomass_boiler,power,HU,6,2.9010237675162338e-08
biomass_boiler,power,HU,7,4.02189416915443e-08
biomass_boiler,power,HU,8,5.0497563489228115e-08
biomass_boiler,power,HU,9,6.11914222951909e-08
biomass_boiler,power,HU,10,7.116163691527928e-08
biomass_boiler,power,HU,11,8.30169936743102e-08
biomass_boiler,power,HU,12,9.820088840556828e-08
biomass_boiler,power,HU,13,1.2238809340070552e-07
biomass_boiler,power,HU,14,2.1201088476431262e-07
biomass_boiler,power,IE,0,0.1192181306856823
biomass_boiler,power,IE,1,0.11921813235271377
biomass_boiler,power,IE,2,0.11921813444054385
biomass_boiler,power,IE,3,0.09660589254582543
biomass_boiler,power,IE,4,0.08570197235289158
biomass_boiler,power,IE,5,0.038756627897599906
biomass_boiler,power,IE,6,0.02002293892030174
biomass_boiler,power,IE,7,4.471567147166344e-08
biomass_boiler,power,IE,8,5.79874842924742e-08
biomass_boiler,power,IE,9,7.102650599686488e-08
biomass_boiler,power,IE,10,8.29150901502006e-08
biomass_boiler,power,IE,11,9.690120477285487e-08
biomass_boiler,power,IE,12,1.147493123117108e-07
biomass_boiler,power,IE,13,1.429400557236031e-07
biomass_boiler,power,IE,14,2.1042111455107306e-07
biomass_boiler,power,IT,0,20.95925289741219
biomass_boiler,power,IT,1,19.6866251075074
biomass_boiler,power,IT,2,10.368463991079816
biomass_boiler,power,IT,3,7.883206763315049
biomass_boiler,power,IT,4,7.883206764949165
biomass_boiler,power,IT,5,1.8408474863455033
biomass_boiler,power,IT,6,1.187671578794112
biomass_boiler,power,IT,7,0.6732633138181653
biomass_boiler,power,IT,8,0.010478375442553268
biomass_boiler,power,IT,9,2.7353371459021536e-08
biomass_boiler,power,IT,10,3.4834685236746585e-08
biomass_boiler,power,IT,11,4.381044071340284e-08
biomass_boiler,power,IT,12,5.575347913433123e-08
biomass_boiler,power,IT,13,7.520489269219418e-08
biomass_boiler,power,IT,14,1.4162968395201918e-07
biomass_boiler,power,LT,0,1.6872306908919283
biomass_boiler,power,LT,1,1.6809908836002883
biomass_boiler,power,LT,2,1.6809908848580222
biomass_boiler,power,LT,3,1.5717247230441909
biomass_boiler,power,LT,4,1.5130225882713566
biomass_boiler,power,LT,5,1.1340409932491735
biomass_boiler,power,LT,6,0.9782754364764846
biomass_boiler,power,LT,7,0.7021718033483684
biomass_boiler,power,LT,8,0.26557138855996465
biomass_boiler,power,LT,9,2.6658966031638024e-08
biomass_boiler,power,LT,10,3.403574597940731e-08
biomass_boiler,power,LT,11,4.2866460421829e-08
biomass_boiler,power,LT,12,5.471071754910122e-08
biomass_boiler,power,LT,13,7.428786442164182e-08
biomass_boiler,power,LT,14,1.4114053367920023e-07
biomass_boiler,power,LU,0,0.047612050423333004
biomass_boiler,power,LU,1,0.047612051854033395
biomass_boiler,power,LU,2,0.04761205355356335
biomass_boiler,power,LU,3,0.042522979536070926
biomass_boiler,power,LU,4,0.04252298218245613
biomass_boiler,power,LU,5,0.03192066914854303
biomass_boiler,power,LU,6,0.017335349185702224
biomass_boiler,power,LU,7,0.007925945498375228
biomass_boiler,power,LU,8,5.2004369784642375e-08
biomass_boiler,power,LU,9,6.904079183064165e-08
biomass_boiler,power,LU,10,8.465242898540125e-08
biomass_boiler,power,LU,11,1.0261707947839485e-07
biomass_boiler,power,LU,12,1.2438999470135026e-07
biomass_boiler,power,LU,13,1.571087548089198e-07
biomass_boiler,power,LU,14,2.3578686866983799e-07
biomass_boiler,power,LV,0,1.4718972753924582
biomass_boiler,power,LV,1,1.4195276080452428
biomass_boiler,power,LV,2,1.4082164804666903
biomass_boiler,power,LV,3,1.2562384250563363
biomass_boiler,power,LV,4,1.1239087270725734
biomass_boiler,power,LV,5,0.7925967161840789
biomass_boiler,power,LV,6,0.460225985557899
biomass_boiler,power,LV,7,0.28994108123266904
biomass_boiler,power,LV,8,0.049485111268415136
biomass_boiler,power,LV,9,2.6564394287517484e-08
biomass_boiler,power,LV,10,3.380157495763327e-08
biomass_boiler,power,LV,11,4.2421363869352854e-08
biomass_boiler,power,LV,12,5.427800381766194e-08
biomass_boiler,power,LV,13,7.388348324247883e-08
biomass_boiler,power,LV,14,1.4085598005245827e-07
biomass_boiler,power,NL,0,1.9299244232623503
biomass_boiler,power,NL,1,1.7758631563165623
biomass_boiler,power,NL,2,1.5326955764842412
biomass_boiler,power,NL,3,1.4595929000069456
biomass_boiler,power,NL,4,1.1660443966596603
biomass_boiler,power,NL,5,1.1210727630742399
biomass_boiler,power,NL,6,0.7104162130312951
biomass_boiler,power,NL,7,0.4261745665737765
biomass_boiler,power,NL,8,0.19516078902283157
biomass_boiler,power,NL,9,0.02623394471308751
biomass_boiler,power,NL,10,0.026233947710218662
biomass_boiler,power,NL,11,0.026233952064419922
biomass_boiler,power,NL,12,0.026233958755556088
biomass_boiler,power,NL,13,0.026233970395630034
biomass_boiler,power,NL,14,0.026234010050945295
biomass_boiler,power,NO,0,1.2500017763441158
biomass_boiler,power,NO,1,1.1458093004194048
biomass_boiler,power,NO,2,1.1458093014827166
biomass_boiler,power,NO,3,1.072167712170754
biomass_boiler,power,NO,4,0.9313856977882402
biomass_boiler,power,NO,5,0.8048352894266335
biomass_boiler,power,NO,6,0.6360093908329416
biomass_boiler,power,NO,7,0.44472544327030494
biomass_boiler,power,NO,8,0.339172318920818
biomass_boiler,power,NO,9,0.2029331850440421
biomass_boiler,power,NO,10,0.2029331880570875
biomass_boiler,power,NO,11,0.20293319231136447
biomass_boiler,power,NO,12,0.2029331988858185
biomass_boiler,power,NO,13,0.2029332110114392
biomass_boiler,power,NO,14,0.2029332512330733
biomass_boiler,power,PL,0,15.460867078448544
biomass_boiler,power,PL,1,15.460867079606512
biomass_boiler,power,PL,2,15.014662499674662
biomass_boiler,power,PL,3,14.993523139408621
biomass_boiler,power,PL,4,13.826111721489294
biomass_boiler,power,PL,5,9.86049864222224
biomass_boiler,power,PL,6,9.346118257202033
biomass_boiler,power,PL,7,9.167138678764054
biomass_boiler,power,PL,8,0.9605268899299977
biomass_boiler,power,PL,9,2.9080585710798693e-08
biomass_boiler,power,PL,10,3.728082743997408e-08
biomass_boiler,power,PL,11,4.6697162744955104e-08
biomass_boiler,power,PL,12,5.936905514016211e-08
biomass_boiler,power,PL,13,7.99013263285227e-08
biomass_boiler,power,PL,14,1.5034161028062612e-07
biomass_boiler,power,PT,0,0.6570156151843225
biomass_boiler,power,PT,1,0.6167009869555607
biomass_boiler,power,PT,2,0.4312001061642552
biomass_boiler,power,PT,3,0.29524465100649017
biomass_boiler,power,PT,4,0.18167636894997252
biomass_boiler,power,PT,5,0.059430206476464326
biomass_boiler,power,PT,6,0.05943020968390079
biomass_boiler,power,PT,7,0.01629143885900928
biomass_boiler,power,PT,8,0.009466617936472917
biomass_boiler,power,PT,9,3.2111450576902705e-08
biomass_boiler,power,PT,10,4.0639138971832666e-08
biomass_boiler,power,PT,11,5.058517823036186e-08
biomass_boiler,power,PT,12,6.360013168775846e-08
biomass_boiler,power,PT,13,8.444052230671272e-08
biomass_boiler,power,PT,14,1.538509116125596e-07
biomass_boiler,power,RO,0,4.041978207274491
biomass_boiler,power,RO,1,3.589490770327568
biomass_boiler,power,RO,2,3.1325394518340914
biomass_boiler,power,RO,3,2.211260732292638
biomass_boiler,power,RO,4,2.0837918331147898
biomass_boiler,power,RO,5,2.0046446524787735
biomass_boiler,power,RO,6,1.8018831826893609
biomass_boiler,power,RO,7,0.5749443266365285
biomass_boiler,power,RO,8,0.3111479431036637
biomass_boiler,power,RO,9,0.31114795088813213
biomass_boiler,power,RO,10,0.31114795920599286
biomass_boiler,power,RO,11,0.31114796826871866
biomass_boiler,power,RO,12,0.31114798422802226
biomass_boiler,power,RO,13,0.3111480145828184
biomass_boiler,power,RO,14,0.31114811915544816
biomass_boiler,power,SE,0,1.975819871513159
biomass_boiler,power,SE,1,1.8233458223313972
biomass_boiler,power,SE,2,1.7655195233047054
biomass_boiler,power,SE,3,1.5694884705002177
biomass_boiler,power,SE,4,0.6239460918474855
biomass_boiler,power,SE,5,0.6239460938261279
biomass_boiler,power,SE,6,0.6144145008594531
biomass_boiler,power,SE,7,0.4899571249604708
biomass_boiler,power,SE,8,0.4829721659683737
biomass_boiler,power,SE,9,2.7052826715083162e-08
biomass_boiler,power,SE,10,3.463107491739299e-08
biomass_boiler,power,SE,11,4.364174311590409e-08
biomass_boiler,power,SE,12,5.567058935997752e-08
biomass_boiler,power,SE,13,7.539544890141414e-08
biomass_boiler,power,SE,14,1.428649546235008e-07
biomass_boiler,power,SI,0,1.282297063966839
biomass_boiler,power,SI,1,1.0170613927858008
biomass_boiler,power,SI,2,0.6898508700071242
biomass_boiler,power,SI,3,0.6898508714608352
biomass_boiler,power,SI,4,0.588412968881745
biomass_boiler,power,SI,5,0.45557448714553933
biomass_boiler,power,SI,6,0.43274670861114345
biomass_boiler,power,SI,7,0.4327467120890348
biomass_boiler,power,SI,8,0.43274671713209834
biomass_boiler,power,SI,9,2.802327683547388e-08
biomass_boiler,power,SI,10,3.603055214039066e-08
biomass_boiler,power,SI,11,4.515341123436084e-08
biomass_boiler,power,SI,12,5.743855710804707e-08
biomass_boiler,power,SI,13,7.737815348462518e-08
biomass_boiler,power,SI,14,1.4529580246588072e-07
biomass_boiler,power,SK,0,1.39162150623551
biomass_boiler,power,SK,1,1.3916215074415461
biomass_boiler,power,SK,2,1.3863043674173199
biomass_boiler,power,SK,3,1.3677569822006106
biomass_boiler,power,SK,4,1.297158207401856
biomass_boiler,power,SK,5,1.2971582100969796
biomass_boiler,power,SK,6,1.2050404846940515
biomass_boiler,power,SK,7,1.2050404908750594
biomass_boiler,power,SK,8,0.02118140552951221
biomass_boiler,power,SK,9,5.125838702305756e-08
biomass_boiler,power,SK,10,6.655159558872002e-08
biomass_boiler,power,SK,11,8.399228248858495e-08
biomass_boiler,power,SK,12,1.0441382093445552e-07
biomass_boiler,power,SK,13,1.3376057940035649e-07
biomass_boiler,power,SK,14,2.227502694269221e-07
biomass_boiler,power,UK,0,6.536714057346658
biomass_boiler,power,UK,1,6.3679504293729945
biomass_boiler,power,UK,2,6.120533885392594
biomass_boiler,power,UK,3,4.455774363133876
biomass_boiler,power,UK,4,3.7173873807050017
biomass_boiler,power,UK,5,2.0158136462853924
biomass_boiler,power,UK,6,0.9861656463100335
biomass_boiler,power,UK,7,0.5199424922649104
biomass_boiler,power,UK,8,0.02953398421166446
biomass_boiler,power,UK,9,0.02953398726093051
biomass_boiler,power,UK,10,0.029533990253283623
biomass_boiler,power,UK,11,0.029533994507083897
biomass_boiler,power,UK,12,0.029534001080910036
biomass_boiler,power,UK,13,0.029534013205391296
biomass_boiler,power,UK,14,0.029534053421818442
biomass_boiler_DH,power,AT,0,2.8650629594614685
biomass_boiler_DH,power,AT,1,2.7555809291097737
biomass_boiler_DH,power,AT,2,2.575737880764557
biomass_boiler_DH,power,AT,3,2.4797617156442766
biomass_boiler_DH,power,AT,4,2.28237672061925
biomass_boiler_DH,power,AT,5,1.6817371780202184
biomass_boiler_DH,power,AT,6,1.2266257870593131
biomass_boiler_DH,power,AT,7,0.809067784435047
biomass_boiler_DH,power,AT,8,0.6846904734799144
biomass_boiler_DH,power,AT,9,0.6450662401694148
biomass_boiler_DH,power,AT,10,0.36398358993970364
biomass_boiler_DH,power,AT,11,0.1169840535056972
biomass_boiler_DH,power,AT,12,0.116984068670737
biomass_boiler_DH,power,AT,13,0.11698415610409672
biomass_boiler_DH,power,AT,14,0.11698426008064967
biomass_boiler_DH,power,BE,0,0.023538029989188563
biomass_boiler_DH,power,BE,1,0.023538031099219394
biomass_boiler_DH,power,BE,2,0.023538032397426415
biomass_boiler_DH,power,BE,3,0.023538033904946506
biomass_boiler_DH,power,BE,4,0.023538035720165246
biomass_boiler_DH,power,BE,5,0.021801988014699087
biomass_boiler_DH,power,BE,6,0.02125993132203676
biomass_boiler_DH,power,BE,7,0.020819648685335986
biomass_boiler_DH,power,BE,8,0.016412064821302724
biomass_boiler_DH,power,BE,9,0.014466096754617052
biomass_boiler_DH,power,BE,10,0.013727666108044963
biomass_boiler_DH,power,BE,11,5.798997405515527e-08
biomass_boiler_DH,power,BE,12,7.497532228599898e-08
biomass_boiler_DH,power,BE,13,1.1854512551198448e-07
biomass_boiler_DH,power,BE,14,1.8424782458775605e-07
biomass_boiler_DH,power,BG,0,0.37537785512979993
biomass_boiler_DH,power,BG,1,0.3753778561629786
biomass_boiler_DH,power,BG,2,0.37537785734352364
biomass_boiler_DH,power,BG,3,0.3753778587171175
biomass_boiler_DH,power,BG,4,0.3753778603414342
biomass_boiler_DH,power,BG,5,0.3753778623343865
biomass_boiler_DH,power,BG,6,0.3753778648418065
biomass_boiler_DH,power,BG,7,0.375377868112049
biomass_boiler_DH,power,BG,8,0.375377872621095
biomass_boiler_DH,power,BG,9,0.372035137842802
biomass_boiler_DH,power,BG,10,0.098680889608885
biomass_boiler_DH,power,BG,11,5.057594658294809e-08
biomass_boiler_DH,power,BG,12,6.9294687413777e-08
biomass_boiler_DH,power,BG,13,1.209339410562942e-07
biomass_boiler_DH,power,BG,14,4.200274199370566e-07
biomass_boiler_DH,power,CH,0,3.8819123429913986
biomass_boiler_DH,power,CH,1,3.7335736670096416
biomass_boiler_DH,power,CH,2,3.48990190122885
biomass_boiler_DH,power,CH,3,3.359862503608007
biomass_boiler_DH,power,CH,4,3.0924229181605747
biomass_boiler_DH,power,CH,5,2.2786083216864377
biomass_boiler_DH,power,CH,6,1.6619717752825518
biomass_boiler_DH,power,CH,7,1.0962168196518558
biomass_boiler_DH,power,CH,8,0.9276963265332071
biomass_boiler_DH,power,CH,9,0.8740089180152194
biomass_boiler_DH,power,CH,10,0.49316625175062667
biomass_boiler_DH,power,CH,11,0.15850325432314644
biomass_boiler_DH,power,CH,12,0.15850326951433447
biomass_boiler_DH,power,CH,13,0.1585033575703349
biomass_boiler_DH,power,CH,14,0.1585034612018858
biomass_boiler_DH,power,CZ,0,0.5135568398453751
biomass_boiler_DH,power,CZ,1,0.5135568409058304
biomass_boiler_DH,power,CZ,2,0.5135568421384485
biomass_boiler_DH,power,CZ,3,0.4434347876612033
biomass_boiler_DH,power,CZ,4,0.44343478935225766
biomass_boiler_DH,power,CZ,5,0.4204250264936638
biomass_boiler_DH,power,CZ,6,0.40209321003027937
biomass_boiler_DH,power,CZ,7,0.36155333911531307
biomass_boiler_DH,power,CZ,8,0.18086745478724575
biomass_boiler_DH,power,CZ,9,0.15641592562776332
biomass_boiler_DH,power,CZ,10,0.12112719261663539
biomass_boiler_DH,power,CZ,11,4.9856532841227996e-08
biomass_boiler_DH,power,CZ,12,6.804279590027804e-08
biomass_boiler_DH,power,CZ,13,1.178476484375584e-07
biomass_boiler_DH,power,CZ,14,1.860069661840984e-07
biomass_boiler_DH,power,DE,0,2.3803752097043867
biomass_boiler_DH,power,DE,1,2.3803752106826415
biomass_boiler_DH,power,DE,2,2.3803752117744157
biomass_boiler_DH,power,DE,3,2.006040965483836
biomass_boiler_DH,power,DE,4,1.9319814728807934
biomass_boiler_DH,power,DE,5,1.7686331461372895
biomass_boiler_DH,power,DE,6,1.4015571314786182
biomass_boiler_DH,power,DE,7,1.0471554060288488
biomass_boiler_DH,power,DE,8,0.7985479646673314
biomass_boiler_DH,power,DE,9,0.5197299628541319
biomass_boiler_DH,power,DE,10,0.408826558620922
biomass_boiler_DH,power,DE,11,3.7248203376053385e-08
biomass_boiler_DH,power,DE,12,5.040194481636534e-08
biomass_boiler_DH,power,DE,13,7.268905548654365e-08
biomass_boiler_DH,power,DE,14,1.454685143234826e-07
biomass_boiler_DH,power,DK,0,7.278494210756344
biomass_boiler_DH,power,DK,1,7.109966424814926
biomass_boiler_DH,power,DK,2,6.872958030001555
biomass_boiler_DH,power,DK,3,6.325878923798633
biomass_boiler_DH,power,DK,4,6.089199423534691
biomass_boiler_DH,power,DK,5,5.74106481525673
biomass_boiler_DH,power,DK,6,4.815810906669266
biomass_boiler_DH,power,DK,7,3.897282560650191
biomass_boiler_DH,power,DK,8,2.967375065360274
biomass_boiler_DH,power,DK,9,2.735254979151083
biomass_boiler_DH,power,DK,10,1.3016921708184994
biomass_boiler_DH,power,DK,11,0.0696697480247047
biomass_boiler_DH,power,DK,12,0.06966975563011969
biomass_boiler_DH,power,DK,13,0.06966976954762398
biomass_boiler_DH,power,DK,14,0.06966981542659338
biomass_boiler_DH,power,EE,0,1.2522858578338945
biomass_boiler_DH,power,EE,1,1.234945557084496
biomass_boiler_DH,power,EE,2,1.1821188807872571
biomass_boiler_DH,power,EE,3,1.1687452819760895
biomass_boiler_DH,power,EE,4,1.1210923925717866
biomass_boiler_DH,power,EE,5,1.1131544340558497
biomass_boiler_DH,power,EE,6,0.8786713966596011
biomass_boiler_DH,power,EE,7,0.739982457812514
biomass_boiler_DH,power,EE,8,0.6428873315961267
biomass_boiler_DH,power,EE,9,0.2868369508322744
biomass_boiler_DH,power,EE,10,0.2348119839023387
biomass_boiler_DH,power,EE,11,0.013643695431897987
biomass_boiler_DH,power,EE,12,0.013643703035625602
biomass_boiler_DH,power,EE,13,0.013643716949283105
biomass_boiler_DH,power,EE,14,0.013643762798764841
biomass_boiler_DH,power,EL,0,5.941616796376224e-09
biomass_boiler_DH,power,EL,1,8.7689471430963e-09
biomass_boiler_DH,power,EL,2,1.1261678927098854e-08
biomass_boiler_DH,power,EL,3,1.3746487945564828e-08
biomass_boiler_DH,power,EL,4,1.6407489293362655e-08
biomass_boiler_DH,power,EL,5,1.9384425286813333e-08
biomass_boiler_DH,power,EL,6,2.276444148321637e-08
biomass_boiler_DH,power,EL,7,2.6635441125521453e-08
biomass_boiler_DH,power,EL,8,3.116016743016021e-08
biomass_boiler_DH,power,EL,9,3.65834975833705e-08
biomass_boiler_DH,power,EL,10,4.3328075537430146e-08
biomass_boiler_DH,power,EL,11,5.217587928370728e-08
biomass_boiler_DH,power,EL,12,5.897745807067986e-08
biomass_boiler_DH,power,EL,13,7.770987247938739e-08
biomass_boiler_DH,power,EL,14,1.4632974174513991e-07
biomass_boiler_DH,power,ES,0,5.55885563067627e-09
biomass_boiler_DH,power,ES,1,8.434311709884004e-09
biomass_boiler_DH,power,ES,2,1.0971064925454632e-08
biomass_boiler_DH,power,ES,3,1.3491599869742202e-08
biomass_boiler_DH,power,ES,4,1.6180284769720635e-08
biomass_boiler_DH,power,ES,5,1.9198874442323495e-08
biomass_boiler_DH,power,ES,6,2.264937042655881e-08
biomass_boiler_DH,power,ES,7,2.6656363899531524e-08
biomass_boiler_DH,power,ES,8,3.133693093554806e-08
biomass_boiler_DH,power,ES,9,3.6934342247817344e-08
biomass_boiler_DH,power,ES,10,4.3834443848561656e-08
biomass_boiler_DH,power,ES,11,5.282524699759798e-08
biomass_boiler_DH,power,ES,12,6.022768267928564e-08
biomass_boiler_DH,power,ES,13,7.934653074440942e-08
biomass_boiler_DH,power,ES,14,1.4869647717139466e-07
biomass_boiler_DH,power,FI,0,3.277929724251267
biomass_boiler_DH,power,FI,1,2.8122633595298416
biomass_boiler_DH,power,FI,2,2.5789482857861863
biomass_boiler_DH,power,FI,3,2.376454941450638
biomass_boiler_DH,power,FI,4,2.193903650768524
biomass_boiler_DH,power,FI,5,1.9229011745884284
biomass_boiler_DH,power,FI,6,1.673561712451385
biomass_boiler_DH,power,FI,7,1.285342223637169
biomass_boiler_DH,power,FI,8,0.8734998153618418
biomass_boiler_DH,power,FI,9,0.8232615800259828
biomass_boiler_DH,power,FI,10,0.8232615853553977
biomass_boiler_DH,power,FI,11,0.38208041795788567
biomass_boiler_DH,power,FI,12,4.5243492526549794e-08
biomass_boiler_DH,power,FI,13,6.729409022704194e-08
biomass_boiler_DH,power,FI,14,1.3941062236336904e-07
biomass_boiler_DH,power,FR,0,2.7187715488244546
biomass_boiler_DH,power,FR,1,2.7187715499225042
biomass_boiler_DH,power,FR,2,2.718771551197065
biomass_boiler_DH,power,FR,3,2.7187715526786738
biomass_boiler_DH,power,FR,4,2.711496800705926
biomass_boiler_DH,power,FR,5,2.349913292304138
biomass_boiler_DH,power,FR,6,2.090399852665129
biomass_boiler_DH,power,FR,7,1.7559662214047465
biomass_boiler_DH,power,FR,8,0.9512923861699563
biomass_boiler_DH,power,FR,9,0.4487405117656105
biomass_boiler_DH,power,FR,10,0.10547730899867692
biomass_boiler_DH,power,FR,11,5.254550360840966e-08
biomass_boiler_DH,power,FR,12,6.98728142833306e-08
biomass_boiler_DH,power,FR,13,1.1224784216096377e-07
biomass_boiler_DH,power,FR,14,1.9255580638817083e-07
biomass_boiler_DH,power,HR,0,0.2393307185958601
biomass_boiler_DH,power,HR,1,0.23933071957519084
biomass_boiler_DH,power,HR,2,0.239330720667614
biomass_boiler_DH,power,HR,3,0.23933072190681925
biomass_boiler_DH,power,HR,4,0.23933072334661545
biomass_boiler_DH,power,HR,5,0.23933072506897454
biomass_boiler_DH,power,HR,6,0.23474818926158145
biomass_boiler_DH,power,HR,7,0.22265852287779928
biomass_boiler_DH,power,HR,8,0.20661753586730824
biomass_boiler_DH,power,HR,9,0.14947438051313705
biomass_boiler_DH,power,HR,10,0.05930941771716725
biomass_boiler_DH,power,HR,11,3.7014679381630805e-08
biomass_boiler_DH,power,HR,12,5.044412522038351e-08
biomass_boiler_DH,power,HR,13,7.242551358926104e-08
biomass_boiler_DH,power,HR,14,1.4507953048899738e-07
biomass_boiler_DH,power,HU,0,0.2553389842286713
